date,state,district,pincode,total_enrolments
2025-10-27,Tamil Nadu,Chennai,600005,7
2025-10-27,Tamil Nadu,Chennai,600032,2
2025-10-27,Tamil Nadu,Chennai,600010,1
2025-10-27,Tamil Nadu,Chennai,600117,1
2025-10-27,Tamil Nadu,Chennai,600106,1
2025-10-27,Tamil Nadu,Chennai,600093,1
2025-10-27,Tamil Nadu,Chennai,600090,2
2025-10-27,Tamil Nadu,Chennai,600078,2
2025-10-27,Tamil Nadu,Chennai,600040,1
2025-10-27,Tamil Nadu,Chennai,600081,5
2025-10-27,Tamil Nadu,Chennai,600030,1
2025-10-27,Tamil Nadu,Chennai,600007,2
2025-10-27,Tamil Nadu,Chennai,600004,2
2025-10-27,Tamil Nadu,Chennai,600002,2
2025-10-27,Tamil Nadu,Chennai,600085,1
2025-10-27,Tamil Nadu,Chennai,600094,1
2025-10-27,Tamil Nadu,Chennai,600092,1
2025-10-27,Tamil Nadu,Chennai,600021,4
2025-10-27,Tamil Nadu,Chennai,600012,4
2025-10-27,Tamil Nadu,Chennai,600016,1
2025-10-27,Tamil Nadu,Chennai,600029,1
2025-10-27,Tamil Nadu,Chennai,600031,1
2025-10-27,Tamil Nadu,Chennai,600035,1
2025-10-27,Tamil Nadu,Chennai,600129,1
2025-10-27,Tamil Nadu,Chennai,600008,1
2025-10-27,Tamil Nadu,Chennai,600015,1
2025-10-27,Tamil Nadu,Chennai,600017,5
2025-10-27,Tamil Nadu,Chennai,600112,2
2025-10-27,Tamil Nadu,Chennai,600118,2
2025-10-27,Tamil Nadu,Chennai,600013,3
2025-10-27,Tamil Nadu,Chennai,600014,4
2025-10-27,Tamil Nadu,Chennai,600018,1
2025-10-27,Tamil Nadu,Chennai,600023,1
2025-10-27,Tamil Nadu,Chennai,600028,2
2025-10-27,Tamil Nadu,Chennai,600113,2
2025-10-27,Tamil Nadu,Chennai,600100,1
2025-10-27,Tamil Nadu,Chennai,600049,2
2025-10-27,Tamil Nadu,Chennai,600041,1
2025-10-27,Tamil Nadu,Chennai,600011,1
2025-10-28,Tamil Nadu,Chennai,600116,1
2025-10-28,Tamil Nadu,Chennai,600091,1
2025-10-28,Tamil Nadu,Chennai,600088,1
2025-10-28,Tamil Nadu,Chennai,600096,1
2025-10-28,Tamil Nadu,Chennai,600030,2
2025-10-28,Tamil Nadu,Chennai,600015,2
2025-10-28,Tamil Nadu,Chennai,600004,5
2025-10-28,Tamil Nadu,Chennai,600005,3
2025-10-28,Tamil Nadu,Chennai,600012,4
2025-10-28,Tamil Nadu,Chennai,600014,5
2025-10-28,Tamil Nadu,Chennai,600051,1
2025-10-28,Tamil Nadu,Chennai,600078,2
2025-10-28,Tamil Nadu,Chennai,600090,1
2025-10-28,Tamil Nadu,Chennai,600013,1
2025-10-28,Tamil Nadu,Chennai,600092,1
2025-10-28,Tamil Nadu,Chennai,600097,1
2025-10-28,Tamil Nadu,Chennai,600118,2
2025-10-28,Tamil Nadu,Chennai,600119,2
2025-10-28,Tamil Nadu,Chennai,600021,3
2025-10-28,Tamil Nadu,Chennai,600081,2
2025-10-28,Tamil Nadu,Chennai,600084,1
2025-10-28,Tamil Nadu,Chennai,600083,2
2025-10-28,Tamil Nadu,Chennai,600093,3
2025-10-28,Tamil Nadu,Chennai,600017,2
2025-10-28,Tamil Nadu,Chennai,600112,1
2025-10-28,Tamil Nadu,Chennai,600082,3
2025-10-28,Tamil Nadu,Chennai,600107,2
2025-10-28,Tamil Nadu,Chennai,600100,4
2025-10-28,Tamil Nadu,Chennai,600094,5
2025-10-28,Tamil Nadu,Chennai,600085,1
2025-10-28,Tamil Nadu,Chennai,600049,1
2025-10-28,Tamil Nadu,Chennai,600041,2
2025-10-28,Tamil Nadu,Chennai,600040,2
2025-10-28,Tamil Nadu,Chennai,600020,2
2025-10-28,Tamil Nadu,Chennai,600024,1
2025-10-28,Tamil Nadu,Chennai,600023,2
2025-10-28,Tamil Nadu,Chennai,600039,2
2025-10-28,Tamil Nadu,Chennai,600011,1
2025-10-28,Tamil Nadu,Chennai,600002,4
2025-10-28,Tamil Nadu,Chennai,600001,3
2025-10-28,Tamil Nadu,Chennai,600106,2
2025-10-28,Tamil Nadu,Chennai,600029,3
2025-10-29,Tamil Nadu,Chennai,600030,1
2025-10-29,Tamil Nadu,Chennai,600034,1
2025-10-29,Tamil Nadu,Chennai,600039,2
2025-10-29,Tamil Nadu,Chennai,600100,1
2025-10-29,Tamil Nadu,Chennai,600093,1
2025-10-29,Tamil Nadu,Chennai,600013,1
2025-10-29,Tamil Nadu,Chennai,600102,1
2025-10-29,Tamil Nadu,Chennai,600087,1
2025-10-29,Tamil Nadu,Chennai,600012,2
2025-10-29,Tamil Nadu,Chennai,600090,1
2025-10-29,Tamil Nadu,Chennai,600031,1
2025-10-29,Tamil Nadu,Chennai,600040,1
2025-10-29,Tamil Nadu,Chennai,600107,1
2025-10-29,Tamil Nadu,Chennai,600021,7
2025-10-29,Tamil Nadu,Chennai,600026,1
2025-10-29,Tamil Nadu,Chennai,600106,2
2025-10-29,Tamil Nadu,Chennai,600049,2
2025-10-29,Tamil Nadu,Chennai,600082,1
2025-10-29,Tamil Nadu,Chennai,600002,3
2025-10-29,Tamil Nadu,Chennai,600041,1
2025-10-29,Tamil Nadu,Chennai,600020,2
2025-10-29,Tamil Nadu,Chennai,600119,2
2025-10-29,Tamil Nadu,Chennai,600001,4
2025-10-29,Tamil Nadu,Chennai,600007,1
2025-10-29,Tamil Nadu,Chennai,600023,1
2025-10-29,Tamil Nadu,Chennai,600092,1
2025-10-29,Tamil Nadu,Chennai,600078,2
2025-10-29,Tamil Nadu,Chennai,600033,1
2025-10-29,Tamil Nadu,Chennai,600032,1
2025-10-29,Tamil Nadu,Chennai,600029,4
2025-10-29,Tamil Nadu,Chennai,600019,1
2025-10-29,Tamil Nadu,Chennai,600005,1
2025-10-29,Tamil Nadu,Chennai,600010,1
2025-10-29,Tamil Nadu,Chennai,600042,2
2025-10-29,Tamil Nadu,Chennai,600081,1
2025-10-29,Tamil Nadu,Chennai,600085,1
2025-10-29,Tamil Nadu,Chennai,600108,1
2025-10-29,Tamil Nadu,Chennai,600118,2
2025-10-30,Tamil Nadu,Chennai,600126,1
2025-10-30,Tamil Nadu,Chennai,600018,1
2025-10-30,Tamil Nadu,Chennai,600013,4
2025-10-30,Tamil Nadu,Chennai,600026,3
2025-10-30,Tamil Nadu,Chennai,600095,1
2025-10-30,Tamil Nadu,Chennai,600078,11
2025-10-30,Tamil Nadu,Chennai,600042,12
2025-10-30,Tamil Nadu,Chennai,600040,6
2025-10-30,Tamil Nadu,Chennai,600031,3
2025-10-30,Tamil Nadu,Chennai,600020,3
2025-10-30,Tamil Nadu,Chennai,600024,5
2025-10-30,Tamil Nadu,Chennai,600129,1
2025-10-30,Tamil Nadu,Chennai,600014,7
2025-10-30,Tamil Nadu,Chennai,600012,34
2025-10-30,Tamil Nadu,Chennai,600006,1
2025-10-30,Tamil Nadu,Chennai,600093,2
2025-10-30,Tamil Nadu,Chennai,600119,7
2025-10-30,Tamil Nadu,Chennai,600030,4
2025-10-30,Tamil Nadu,Chennai,600032,3
2025-10-30,Tamil Nadu,Chennai,600085,3
2025-10-30,Tamil Nadu,Chennai,600039,8
2025-10-30,Tamil Nadu,Chennai,600083,5
2025-10-30,Tamil Nadu,Chennai,600015,10
2025-10-30,Tamil Nadu,Chennai,600028,2
2025-10-30,Tamil Nadu,Chennai,600023,10
2025-10-30,Tamil Nadu,Chennai,600021,11
2025-10-30,Tamil Nadu,Chennai,600017,2
2025-10-30,Tamil Nadu,Chennai,600011,4
2025-10-30,Tamil Nadu,Chennai,600005,7
2025-10-30,Tamil Nadu,Chennai,600106,8
2025-10-30,Tamil Nadu,Chennai,600102,1
2025-10-30,Tamil Nadu,Chennai,600101,1
2025-10-30,Tamil Nadu,Chennai,600092,3
2025-10-30,Tamil Nadu,Chennai,600091,6
2025-10-30,Tamil Nadu,Chennai,600081,8
2025-10-30,Tamil Nadu,Chennai,600034,3
2025-10-30,Tamil Nadu,Chennai,600061,1
2025-10-30,Tamil Nadu,Chennai,600010,5
2025-10-30,Tamil Nadu,Chennai,600009,1
2025-10-30,Tamil Nadu,Chennai,600004,2
2025-10-30,Tamil Nadu,Chennai,600002,7
2025-10-30,Tamil Nadu,Chennai,600001,19
2025-10-30,Tamil Nadu,Chennai,600003,1
2025-10-30,Tamil Nadu,Chennai,600007,3
2025-10-30,Tamil Nadu,Chennai,600038,1
2025-10-30,Tamil Nadu,Chennai,600097,2
2025-10-30,Tamil Nadu,Chennai,600033,3
2025-10-30,Tamil Nadu,Chennai,600029,5
2025-10-30,Tamil Nadu,Chennai,600118,9
2025-10-30,Tamil Nadu,Chennai,600117,1
2025-10-30,Tamil Nadu,Chennai,600100,4
2025-10-30,Tamil Nadu,Chennai,600096,1
2025-10-30,Tamil Nadu,Chennai,600112,3
2025-10-30,Tamil Nadu,Chennai,600088,2
2025-10-30,Tamil Nadu,Chennai,600082,3
2025-10-30,Tamil Nadu,Chennai,600049,3
2025-10-30,Tamil Nadu,Chennai,600041,7
2025-10-30,Tamil Nadu,Chennai,600094,3
2025-10-30,Tamil Nadu,Chennai,600107,2
2025-10-31,Tamil Nadu,Chennai,600040,1
2025-10-31,Tamil Nadu,Chennai,600093,2
2025-10-31,Tamil Nadu,Chennai,600078,6
2025-10-31,Tamil Nadu,Chennai,600042,5
2025-10-31,Tamil Nadu,Chennai,600041,3
2025-10-31,Tamil Nadu,Chennai,600014,2
2025-10-31,Tamil Nadu,Chennai,600009,1
2025-10-31,Tamil Nadu,Chennai,600032,5
2025-10-31,Tamil Nadu,Chennai,600080,1
2025-10-31,Tamil Nadu,Chennai,600094,1
2025-10-31,Tamil Nadu,Chennai,600129,3
2025-10-31,Tamil Nadu,Chennai,600033,6
2025-10-31,Tamil Nadu,Chennai,600011,5
2025-10-31,Tamil Nadu,Chennai,600002,5
2025-10-31,Tamil Nadu,Chennai,600001,10
2025-10-31,Tamil Nadu,Chennai,600113,4
2025-10-31,Tamil Nadu,Chennai,600084,1
2025-10-31,Tamil Nadu,Chennai,600082,2
2025-10-31,Tamil Nadu,Chennai,600081,8
2025-10-31,Tamil Nadu,Chennai,600030,1
2025-10-31,Tamil Nadu,Chennai,600006,2
2025-10-31,Tamil Nadu,Chennai,600005,6
2025-10-31,Tamil Nadu,Chennai,600118,7
2025-10-31,Tamil Nadu,Chennai,600106,1
2025-10-31,Tamil Nadu,Chennai,600096,4
2025-10-31,Tamil Nadu,Chennai,600083,2
2025-10-31,Tamil Nadu,Chennai,600050,2
2025-10-31,Tamil Nadu,Chennai,600034,10
2025-10-31,Tamil Nadu,Chennai,600031,1
2025-10-31,Tamil Nadu,Chennai,600029,2
2025-10-31,Tamil Nadu,Chennai,600028,4
2025-10-31,Tamil Nadu,Chennai,600100,3
2025-10-31,Tamil Nadu,Chennai,600026,1
2025-10-31,Tamil Nadu,Chennai,600023,2
2025-10-31,Tamil Nadu,Chennai,600020,1
2025-10-31,Tamil Nadu,Chennai,600018,1
2025-10-31,Tamil Nadu,Chennai,600017,2
2025-10-31,Tamil Nadu,Chennai,600015,7
2025-10-31,Tamil Nadu,Chennai,600012,28
2025-10-31,Tamil Nadu,Chennai,600008,1
2025-10-31,Tamil Nadu,Chennai,600024,3
2025-10-31,Tamil Nadu,Chennai,600108,1
2025-10-31,Tamil Nadu,Chennai,600107,1
2025-10-31,Tamil Nadu,Chennai,600022,2
2025-10-31,Tamil Nadu,Chennai,600091,3
2025-10-31,Tamil Nadu,Chennai,600087,1
2025-10-31,Tamil Nadu,Chennai,600086,1
2025-10-31,Tamil Nadu,Chennai,600049,3
2025-10-31,Tamil Nadu,Chennai,600004,4
2025-10-31,Tamil Nadu,Chennai,600007,6
2025-10-31,Tamil Nadu,Chennai,600013,2
2025-10-31,Tamil Nadu,Chennai,600021,12
2025-10-31,Tamil Nadu,Chennai,600039,3
2025-10-31,Tamil Nadu,Chennai,600036,1
2025-10-31,Tamil Nadu,Chennai,600038,1
2025-11-01,Tamil Nadu,Chennai,600004,3
2025-11-01,Tamil Nadu,Chennai,600113,1
2025-11-01,Tamil Nadu,Chennai,600102,1
2025-11-01,Tamil Nadu,Chennai,600042,1
2025-11-01,Tamil Nadu,Chennai,600014,1
2025-11-01,Tamil Nadu,Chennai,600001,3
2025-11-01,Tamil Nadu,Chennai,600106,1
2025-11-01,Tamil Nadu,Chennai,600094,1
2025-11-01,Tamil Nadu,Chennai,600024,1
2025-11-01,Tamil Nadu,Chennai,600010,2
2025-11-01,Tamil Nadu,Chennai,600013,1
2025-11-01,Tamil Nadu,Chennai,600021,7
2025-11-01,Tamil Nadu,Chennai,600112,1
2025-11-01,Tamil Nadu,Chennai,600034,2
2025-11-01,Tamil Nadu,Chennai,600084,1
2025-11-01,Tamil Nadu,Chennai,600096,1
2025-11-01,Tamil Nadu,Chennai,600015,6
2025-11-01,Tamil Nadu,Chennai,600020,1
2025-11-01,Tamil Nadu,Chennai,600029,1
2025-11-01,Tamil Nadu,Chennai,600040,1
2025-11-01,Tamil Nadu,Chennai,600041,2
2025-11-01,Tamil Nadu,Chennai,600002,1
2025-11-01,Tamil Nadu,Chennai,600097,1
2025-11-01,Tamil Nadu,Chennai,600005,3
2025-11-01,Tamil Nadu,Chennai,600058,1
2025-11-01,Tamil Nadu,Chennai,600118,3
2025-11-01,Tamil Nadu,Chennai,600125,1
2025-11-01,Tamil Nadu,Chennai,600012,3
2025-11-01,Tamil Nadu,Chennai,600100,1
2025-11-01,Tamil Nadu,Chennai,600086,1
2025-11-01,Tamil Nadu,Chennai,600028,2
2025-11-01,Tamil Nadu,Chennai,600081,3
2025-11-01,Tamil Nadu,Chennai,600049,3
2025-11-01,Tamil Nadu,Chennai,600039,4
2025-11-01,Tamil Nadu,Chennai,600009,1
2025-11-01,Tamil Nadu,Chennai,600017,1
2025-11-01,Tamil Nadu,Chennai,600116,1
2025-11-02,Tamil Nadu,Chennai,600113,1
2025-11-02,Tamil Nadu,Chennai,600053,1
2025-11-02,Tamil Nadu,Chennai,600042,9
2025-11-02,Tamil Nadu,Chennai,600041,6
2025-11-02,Tamil Nadu,Chennai,600030,1
2025-11-02,Tamil Nadu,Chennai,600024,7
2025-11-02,Tamil Nadu,Chennai,600014,4
2025-11-02,Tamil Nadu,Chennai,600007,2
2025-11-02,Tamil Nadu,Chennai,600004,11
2025-11-02,Tamil Nadu,Chennai,600094,10
2025-11-02,Tamil Nadu,Chennai,600003,1
2025-11-02,Tamil Nadu,Chennai,600112,4
2025-11-02,Tamil Nadu,Chennai,600081,13
2025-11-02,Tamil Nadu,Chennai,600129,1
2025-11-02,Tamil Nadu,Chennai,600119,2
2025-11-02,Tamil Nadu,Chennai,600078,10
2025-11-02,Tamil Nadu,Chennai,600013,7
2025-11-02,Tamil Nadu,Chennai,600088,1
2025-11-02,Tamil Nadu,Chennai,600002,7
2025-11-02,Tamil Nadu,Chennai,600010,5
2025-11-02,Tamil Nadu,Chennai,600012,15
2025-11-02,Tamil Nadu,Chennai,600018,2
2025-11-02,Tamil Nadu,Chennai,600023,6
2025-11-02,Tamil Nadu,Chennai,600029,4
2025-11-02,Tamil Nadu,Chennai,600040,2
2025-11-02,Tamil Nadu,Chennai,600068,1
2025-11-02,Tamil Nadu,Chennai,600082,7
2025-11-02,Tamil Nadu,Chennai,600096,2
2025-11-02,Tamil Nadu,Chennai,600020,1
2025-11-02,Tamil Nadu,Chennai,600001,8
2025-11-02,Tamil Nadu,Chennai,600017,8
2025-11-02,Tamil Nadu,Chennai,600008,2
2025-11-02,Tamil Nadu,Chennai,600026,6
2025-11-02,Tamil Nadu,Chennai,600021,10
2025-11-02,Tamil Nadu,Chennai,600005,5
2025-11-02,Tamil Nadu,Chennai,600091,9
2025-11-02,Tamil Nadu,Chennai,600089,2
2025-11-02,Tamil Nadu,Chennai,600031,2
2025-11-02,Tamil Nadu,Chennai,600033,6
2025-11-02,Tamil Nadu,Chennai,600034,2
2025-11-02,Tamil Nadu,Chennai,600035,3
2025-11-02,Tamil Nadu,Chennai,600028,16
2025-11-02,Tamil Nadu,Chennai,600061,1
2025-11-02,Tamil Nadu,Chennai,600083,6
2025-11-02,Tamil Nadu,Chennai,600092,7
2025-11-02,Tamil Nadu,Chennai,600100,4
2025-11-02,Tamil Nadu,Chennai,600039,14
2025-11-02,Tamil Nadu,Chennai,600108,1
2025-11-02,Tamil Nadu,Chennai,600115,5
2025-11-02,Tamil Nadu,Chennai,600116,1
2025-11-02,Tamil Nadu,Chennai,600118,9
2025-11-02,Tamil Nadu,Chennai,600107,3
2025-11-02,Tamil Nadu,Chennai,600102,2
2025-11-02,Tamil Nadu,Chennai,600097,2
2025-11-02,Tamil Nadu,Chennai,600090,1
2025-11-02,Tamil Nadu,Chennai,600085,1
2025-11-02,Tamil Nadu,Chennai,600049,4
2025-11-02,Tamil Nadu,Chennai,600032,1
2025-11-02,Tamil Nadu,Chennai,600106,10
2025-11-02,Tamil Nadu,Chennai,600011,2
2025-11-02,Tamil Nadu,Chennai,600015,13
2025-11-03,Tamil Nadu,Chennai,600100,5
2025-11-03,Tamil Nadu,Chennai,600091,5
2025-11-03,Tamil Nadu,Chennai,600010,1
2025-11-03,Tamil Nadu,Chennai,600082,2
2025-11-03,Tamil Nadu,Chennai,600024,7
2025-11-03,Tamil Nadu,Chennai,600023,5
2025-11-03,Tamil Nadu,Chennai,600015,5
2025-11-03,Tamil Nadu,Chennai,600085,1
2025-11-03,Tamil Nadu,Chennai,600012,6
2025-11-03,Tamil Nadu,Chennai,600001,9
2025-11-03,Tamil Nadu,Chennai,600106,7
2025-11-03,Tamil Nadu,Chennai,600093,3
2025-11-03,Tamil Nadu,Chennai,600092,4
2025-11-03,Tamil Nadu,Chennai,600083,6
2025-11-03,Tamil Nadu,Chennai,600042,3
2025-11-03,Tamil Nadu,Chennai,600039,8
2025-11-03,Tamil Nadu,Chennai,600029,6
2025-11-03,Tamil Nadu,Chennai,600026,2
2025-11-03,Tamil Nadu,Chennai,600021,10
2025-11-03,Tamil Nadu,Chennai,600013,6
2025-11-03,Tamil Nadu,Chennai,600005,9
2025-11-03,Tamil Nadu,Chennai,600002,9
2025-11-03,Tamil Nadu,Chennai,600119,5
2025-11-03,Tamil Nadu,Chennai,600011,4
2025-11-03,Tamil Nadu,Chennai,600017,1
2025-11-03,Tamil Nadu,Chennai,600020,1
2025-11-03,Tamil Nadu,Chennai,600113,2
2025-11-03,Tamil Nadu,Chennai,600019,1
2025-11-03,Tamil Nadu,Chennai,600107,1
2025-11-03,Tamil Nadu,Chennai,600081,10
2025-11-03,Tamil Nadu,Chennai,600049,4
2025-11-03,Tamil Nadu,Chennai,600040,4
2025-11-03,Tamil Nadu,Chennai,600031,3
2025-11-03,Tamil Nadu,Chennai,600030,3
2025-11-03,Tamil Nadu,Chennai,600028,3
2025-11-03,Tamil Nadu,Chennai,600115,1
2025-11-03,Tamil Nadu,Chennai,600118,4
2025-11-03,Tamil Nadu,Chennai,600078,8
2025-11-03,Tamil Nadu,Chennai,600038,1
2025-11-03,Tamil Nadu,Chennai,600018,1
2025-11-03,Tamil Nadu,Chennai,600014,2
2025-11-03,Tamil Nadu,Chennai,600006,2
2025-11-03,Tamil Nadu,Chennai,600004,7
2025-11-03,Tamil Nadu,Chennai,600007,3
2025-11-03,Tamil Nadu,Chennai,600097,3
2025-11-03,Tamil Nadu,Chennai,600041,3
2025-11-03,Tamil Nadu,Chennai,600033,2
2025-11-03,Tamil Nadu,Chennai,600095,1
2025-11-05,Tamil Nadu,Chennai,600093,3
2025-11-05,Tamil Nadu,Chennai,600116,1
2025-11-05,Tamil Nadu,Chennai,600113,3
2025-11-05,Tamil Nadu,Chennai,600102,2
2025-11-05,Tamil Nadu,Chennai,600097,2
2025-11-05,Tamil Nadu,Chennai,600004,12
2025-11-05,Tamil Nadu,Chennai,600078,7
2025-11-05,Tamil Nadu,Chennai,600039,6
2025-11-05,Tamil Nadu,Chennai,600037,1
2025-11-05,Tamil Nadu,Chennai,600028,9
2025-11-05,Tamil Nadu,Chennai,600024,5
2025-11-05,Tamil Nadu,Chennai,600006,1
2025-11-05,Tamil Nadu,Chennai,600092,1
2025-11-05,Tamil Nadu,Chennai,600068,1
2025-11-05,Tamil Nadu,Chennai,600049,3
2025-11-05,Tamil Nadu,Chennai,600019,1
2025-11-05,Tamil Nadu,Chennai,600014,4
2025-11-05,Tamil Nadu,Chennai,600012,9
2025-11-05,Tamil Nadu,Chennai,600007,3
2025-11-05,Tamil Nadu,Chennai,600083,4
2025-11-05,Tamil Nadu,Chennai,600081,8
2025-11-05,Tamil Nadu,Chennai,600099,1
2025-11-05,Tamil Nadu,Chennai,600038,1
2025-11-05,Tamil Nadu,Chennai,600041,4
2025-11-05,Tamil Nadu,Chennai,600035,1
2025-11-05,Tamil Nadu,Chennai,600033,1
2025-11-05,Tamil Nadu,Chennai,600031,1
2025-11-05,Tamil Nadu,Chennai,600023,8
2025-11-05,Tamil Nadu,Chennai,600021,8
2025-11-05,Tamil Nadu,Chennai,600017,3
2025-11-05,Tamil Nadu,Chennai,600002,2
2025-11-05,Tamil Nadu,Chennai,600085,3
2025-11-05,Tamil Nadu,Chennai,600096,1
2025-11-05,Tamil Nadu,Chennai,600118,8
2025-11-05,Tamil Nadu,Chennai,600119,2
2025-11-05,Tamil Nadu,Chennai,600107,1
2025-11-05,Tamil Nadu,Chennai,600080,1
2025-11-05,Tamil Nadu,Chennai,600106,3
2025-11-05,Tamil Nadu,Chennai,600042,6
2025-11-05,Tamil Nadu,Chennai,600020,4
2025-11-05,Tamil Nadu,Chennai,600013,3
2025-11-05,Tamil Nadu,Chennai,600053,1
2025-11-05,Tamil Nadu,Chennai,600001,8
2025-11-05,Tamil Nadu,Chennai,600011,1
2025-11-05,Tamil Nadu,Chennai,600015,4
2025-11-05,Tamil Nadu,Chennai,600005,4
2025-11-05,Tamil Nadu,Chennai,600029,2
2025-11-05,Tamil Nadu,Chennai,600026,1
2025-11-06,Tamil Nadu,Chennai,600097,2
2025-11-06,Tamil Nadu,Chennai,600029,1
2025-11-06,Tamil Nadu,Chennai,600040,2
2025-11-06,Tamil Nadu,Chennai,600042,2
2025-11-06,Tamil Nadu,Chennai,600010,2
2025-11-06,Tamil Nadu,Chennai,600002,4
2025-11-06,Tamil Nadu,Chennai,600078,8
2025-11-06,Tamil Nadu,Chennai,600081,6
2025-11-06,Tamil Nadu,Chennai,600086,1
2025-11-06,Tamil Nadu,Chennai,600090,1
2025-11-06,Tamil Nadu,Chennai,600100,2
2025-11-06,Tamil Nadu,Chennai,600024,3
2025-11-06,Tamil Nadu,Chennai,600020,4
2025-11-06,Tamil Nadu,Chennai,600018,2
2025-11-06,Tamil Nadu,Chennai,600015,2
2025-11-06,Tamil Nadu,Chennai,600095,1
2025-11-06,Tamil Nadu,Chennai,600082,2
2025-11-06,Tamil Nadu,Chennai,600049,2
2025-11-06,Tamil Nadu,Chennai,600032,2
2025-11-06,Tamil Nadu,Chennai,600003,1
2025-11-06,Tamil Nadu,Chennai,600112,2
2025-11-06,Tamil Nadu,Chennai,600014,2
2025-11-06,Tamil Nadu,Chennai,600028,2
2025-11-06,Tamil Nadu,Chennai,600001,7
2025-11-06,Tamil Nadu,Chennai,600113,1
2025-11-06,Tamil Nadu,Chennai,600107,1
2025-11-06,Tamil Nadu,Chennai,600011,2
2025-11-06,Tamil Nadu,Chennai,600085,1
2025-11-06,Tamil Nadu,Chennai,600034,1
2025-11-06,Tamil Nadu,Chennai,600026,1
2025-11-06,Tamil Nadu,Chennai,600021,6
2025-11-06,Tamil Nadu,Chennai,600017,1
2025-11-06,Tamil Nadu,Chennai,600099,1
2025-11-06,Tamil Nadu,Chennai,600013,2
2025-11-06,Tamil Nadu,Chennai,600005,1
2025-11-06,Tamil Nadu,Chennai,600004,8
2025-11-06,Tamil Nadu,Chennai,600118,6
2025-11-06,Tamil Nadu,Chennai,600119,4
2025-11-06,Tamil Nadu,Chennai,600023,3
2025-11-06,Tamil Nadu,Chennai,600039,3
2025-11-06,Tamil Nadu,Chennai,600041,5
2025-11-06,Tamil Nadu,Chennai,600083,1
2025-11-06,Tamil Nadu,Chennai,600012,7
2025-11-06,Tamil Nadu,Chennai,600094,2
2025-11-06,Tamil Nadu,Chennai,600093,3
2025-11-06,Tamil Nadu,Chennai,600050,1
2025-11-06,Tamil Nadu,Chennai,600096,2
2025-11-06,Tamil Nadu,Chennai,600106,3
2025-11-06,Tamil Nadu,Chennai,600129,3
2025-11-06,Tamil Nadu,Chennai,600091,1
2025-11-07,Tamil Nadu,Chennai,600099,1
2025-11-07,Tamil Nadu,Chennai,600002,3
2025-11-07,Tamil Nadu,Chennai,600003,1
2025-11-07,Tamil Nadu,Chennai,600024,1
2025-11-07,Tamil Nadu,Chennai,600032,3
2025-11-07,Tamil Nadu,Chennai,600049,1
2025-11-07,Tamil Nadu,Chennai,600119,4
2025-11-07,Tamil Nadu,Chennai,600106,3
2025-11-07,Tamil Nadu,Chennai,600100,3
2025-11-07,Tamil Nadu,Chennai,600083,7
2025-11-07,Tamil Nadu,Chennai,600078,3
2025-11-07,Tamil Nadu,Chennai,600012,7
2025-11-07,Tamil Nadu,Chennai,600007,3
2025-11-07,Tamil Nadu,Chennai,600001,10
2025-11-07,Tamil Nadu,Chennai,600092,4
2025-11-07,Tamil Nadu,Chennai,600107,4
2025-11-07,Tamil Nadu,Chennai,600113,1
2025-11-07,Tamil Nadu,Chennai,600011,1
2025-11-07,Tamil Nadu,Chennai,600028,3
2025-11-07,Tamil Nadu,Chennai,600040,1
2025-11-07,Tamil Nadu,Chennai,600042,8
2025-11-07,Tamil Nadu,Chennai,600081,3
2025-11-07,Tamil Nadu,Chennai,600093,2
2025-11-07,Tamil Nadu,Chennai,600096,2
2025-11-07,Tamil Nadu,Chennai,600017,3
2025-11-07,Tamil Nadu,Chennai,600005,4
2025-11-07,Tamil Nadu,Chennai,600115,1
2025-11-07,Tamil Nadu,Chennai,600085,3
2025-11-07,Tamil Nadu,Chennai,600034,1
2025-11-07,Tamil Nadu,Chennai,600039,4
2025-11-07,Tamil Nadu,Chennai,600041,2
2025-11-07,Tamil Nadu,Chennai,600008,1
2025-11-07,Tamil Nadu,Chennai,600095,1
2025-11-07,Tamil Nadu,Chennai,600061,1
2025-11-07,Tamil Nadu,Chennai,600097,2
2025-11-07,Tamil Nadu,Chennai,600091,1
2025-11-07,Tamil Nadu,Chennai,600090,1
2025-11-07,Tamil Nadu,Chennai,600026,1
2025-11-07,Tamil Nadu,Chennai,600029,2
2025-11-07,Tamil Nadu,Chennai,600023,1
2025-11-07,Tamil Nadu,Chennai,600082,4
2025-11-07,Tamil Nadu,Chennai,600020,3
2025-11-07,Tamil Nadu,Chennai,600102,1
2025-11-07,Tamil Nadu,Chennai,600021,12
2025-11-07,Tamil Nadu,Chennai,600118,4
2025-11-07,Tamil Nadu,Chennai,600010,3
2025-11-07,Tamil Nadu,Chennai,600014,1
2025-11-07,Tamil Nadu,Chennai,600015,3
2025-11-07,Tamil Nadu,Chennai,600013,3
2025-11-08,Tamil Nadu,Chennai,600008,1
2025-11-08,Tamil Nadu,Chennai,600013,3
2025-11-08,Tamil Nadu,Chennai,600014,4
2025-11-08,Tamil Nadu,Chennai,600012,14
2025-11-08,Tamil Nadu,Chennai,600042,4
2025-11-08,Tamil Nadu,Chennai,600082,1
2025-11-08,Tamil Nadu,Chennai,600108,1
2025-11-08,Tamil Nadu,Chennai,600115,1
2025-11-08,Tamil Nadu,Chennai,600021,3
2025-11-08,Tamil Nadu,Chennai,600094,3
2025-11-08,Tamil Nadu,Chennai,600078,2
