date,state,district,pincode,bio_age_5_17,bio_age_17_
25-05-2025,Tamil Nadu,Chennai,600116,0,1
25-05-2025,Tamil Nadu,Chennai,600119,0,1
21-05-2025,Tamil Nadu,Chennai,600008,1,5
21-05-2025,Tamil Nadu,Chennai,600011,9,23
21-05-2025,Tamil Nadu,Chennai,600015,5,19
21-05-2025,Tamil Nadu,Chennai,600033,4,5
21-05-2025,Tamil Nadu,Chennai,600039,23,22
21-05-2025,Tamil Nadu,Chennai,600040,4,17
21-05-2025,Tamil Nadu,Chennai,600049,5,13
21-05-2025,Tamil Nadu,Chennai,600085,6,4
21-05-2025,Tamil Nadu,Chennai,600087,1,1
21-05-2025,Tamil Nadu,Chennai,600094,9,14
21-05-2025,Tamil Nadu,Chennai,600099,0,1
21-05-2025,Tamil Nadu,Chennai,600113,8,11
20-05-2025,Tamil Nadu,Chennai,600002,7,13
20-05-2025,Tamil Nadu,Chennai,600004,10,17
20-05-2025,Tamil Nadu,Chennai,600008,2,5
20-05-2025,Tamil Nadu,Chennai,600020,8,16
20-05-2025,Tamil Nadu,Chennai,600026,5,10
20-05-2025,Tamil Nadu,Chennai,600028,7,7
20-05-2025,Tamil Nadu,Chennai,600078,13,23
20-05-2025,Tamil Nadu,Chennai,600092,3,18
20-05-2025,Tamil Nadu,Chennai,600093,6,7
20-05-2025,Tamil Nadu,Chennai,600094,5,9
20-05-2025,Tamil Nadu,Chennai,600112,6,10
20-05-2025,Tamil Nadu,Chennai,600129,2,0
24-05-2025,Tamil Nadu,Chennai,600006,2,2
24-05-2025,Tamil Nadu,Chennai,600017,5,6
24-05-2025,Tamil Nadu,Chennai,600029,2,3
24-05-2025,Tamil Nadu,Chennai,600041,0,3
24-05-2025,Tamil Nadu,Chennai,600078,6,15
24-05-2025,Tamil Nadu,Chennai,600090,3,1
24-05-2025,Tamil Nadu,Chennai,600092,3,8
28-05-2025,Tamil Nadu,Chennai,600003,0,4
28-05-2025,Tamil Nadu,Chennai,600006,2,4
28-05-2025,Tamil Nadu,Chennai,600010,6,11
28-05-2025,Tamil Nadu,Chennai,600014,6,15
28-05-2025,Tamil Nadu,Chennai,600023,10,39
28-05-2025,Tamil Nadu,Chennai,600034,7,7
28-05-2025,Tamil Nadu,Chennai,600039,28,33
28-05-2025,Tamil Nadu,Chennai,600053,1,0
28-05-2025,Tamil Nadu,Chennai,600078,13,24
28-05-2025,Tamil Nadu,Chennai,600096,1,1
28-05-2025,Tamil Nadu,Chennai,600102,2,5
28-05-2025,Tamil Nadu,Chennai,600107,0,12
28-05-2025,Tamil Nadu,Chennai,600112,5,5
28-05-2025,Tamil Nadu,Chennai,600129,2,3
27-05-2025,Tamil Nadu,Chennai,600011,15,14
27-05-2025,Tamil Nadu,Chennai,600012,23,39
27-05-2025,Tamil Nadu,Chennai,600023,17,24
27-05-2025,Tamil Nadu,Chennai,600026,1,6
27-05-2025,Tamil Nadu,Chennai,600028,12,6
27-05-2025,Tamil Nadu,Chennai,600032,5,3
27-05-2025,Tamil Nadu,Chennai,600039,32,49
27-05-2025,Tamil Nadu,Chennai,600040,6,12
27-05-2025,Tamil Nadu,Chennai,600042,17,10
27-05-2025,Tamil Nadu,Chennai,600057,0,1
27-05-2025,Tamil Nadu,Chennai,600086,3,1
27-05-2025,Tamil Nadu,Chennai,600094,10,24
27-05-2025,Tamil Nadu,Chennai,600099,1,0
27-05-2025,Tamil Nadu,Chennai,600102,2,2
26-05-2025,Tamil Nadu,Chennai,600018,7,4
26-05-2025,Tamil Nadu,Chennai,600021,36,37
26-05-2025,Tamil Nadu,Chennai,600026,5,3
26-05-2025,Tamil Nadu,Chennai,600031,6,2
26-05-2025,Tamil Nadu,Chennai,600034,2,7
26-05-2025,Tamil Nadu,Chennai,600049,18,13
26-05-2025,Tamil Nadu,Chennai,600078,18,17
26-05-2025,Tamil Nadu,Chennai,600086,1,2
26-05-2025,Tamil Nadu,Chennai,600092,2,16
26-05-2025,Tamil Nadu,Chennai,600100,2,8
26-05-2025,Tamil Nadu,Chennai,600106,7,19
26-05-2025,Tamil Nadu,Chennai,600107,6,2
26-05-2025,Tamil Nadu,Chennai,600119,2,4
01-06-2025,Tamil Nadu,Chennai,600015,2,4
01-06-2025,Tamil Nadu,Chennai,600029,0,1
01-06-2025,Tamil Nadu,Chennai,600049,1,4
01-06-2025,Tamil Nadu,Chennai,600099,0,1
01-06-2025,Tamil Nadu,Chennai,600100,2,1
29-05-2025,Tamil Nadu,Chennai,600003,3,4
29-05-2025,Tamil Nadu,Chennai,600006,2,2
29-05-2025,Tamil Nadu,Chennai,600015,14,17
29-05-2025,Tamil Nadu,Chennai,600024,4,15
29-05-2025,Tamil Nadu,Chennai,600026,11,10
29-05-2025,Tamil Nadu,Chennai,600029,2,5
29-05-2025,Tamil Nadu,Chennai,600042,24,19
29-05-2025,Tamil Nadu,Chennai,600057,0,1
29-05-2025,Tamil Nadu,Chennai,600068,1,1
29-05-2025,Tamil Nadu,Chennai,600077,0,1
29-05-2025,Tamil Nadu,Chennai,600081,34,21
29-05-2025,Tamil Nadu,Chennai,600088,2,0
29-05-2025,Tamil Nadu,Chennai,600097,5,1
29-05-2025,Tamil Nadu,Chennai,600100,2,4
29-05-2025,Tamil Nadu,Chennai,600113,6,5
29-05-2025,Tamil Nadu,Chennai,600116,0,1
29-05-2025,Tamil Nadu,Chennai,600119,5,4
02-06-2025,Tamil Nadu,Chennai,600003,1,7
02-06-2025,Tamil Nadu,Chennai,600023,15,17
02-06-2025,Tamil Nadu,Chennai,600026,1,7
02-06-2025,Tamil Nadu,Chennai,600032,3,5
02-06-2025,Tamil Nadu,Chennai,600034,5,5
02-06-2025,Tamil Nadu,Chennai,600037,0,2
02-06-2025,Tamil Nadu,Chennai,600061,1,2
02-06-2025,Tamil Nadu,Chennai,600081,33,47
02-06-2025,Tamil Nadu,Chennai,600083,7,18
02-06-2025,Tamil Nadu,Chennai,600099,0,1
02-06-2025,Tamil Nadu,Chennai,600115,0,1
02-06-2025,Tamil Nadu,Chennai,600116,2,2
03-06-2025,Tamil Nadu,Chennai,600002,6,16
03-06-2025,Tamil Nadu,Chennai,600019,1,2
03-06-2025,Tamil Nadu,Chennai,600026,1,5
03-06-2025,Tamil Nadu,Chennai,600039,10,49
03-06-2025,Tamil Nadu,Chennai,600040,8,23
03-06-2025,Tamil Nadu,Chennai,600041,6,20
03-06-2025,Tamil Nadu,Chennai,600081,30,39
03-06-2025,Tamil Nadu,Chennai,600082,12,15
03-06-2025,Tamil Nadu,Chennai,600091,2,6
03-06-2025,Tamil Nadu,Chennai,600092,3,10
03-06-2025,Tamil Nadu,Chennai,600100,1,3
03-06-2025,Tamil Nadu,Chennai,600102,0,4
03-06-2025,Tamil Nadu,Chennai,600115,1,4
03-06-2025,Tamil Nadu,Chennai,600116,0,1
03-06-2025,Tamil Nadu,Chennai,600129,1,1
04-06-2025,Tamil Nadu,Chennai,600006,0,2
04-06-2025,Tamil Nadu,Chennai,600026,3,5
04-06-2025,Tamil Nadu,Chennai,600031,1,2
04-06-2025,Tamil Nadu,Chennai,600038,2,1
04-06-2025,Tamil Nadu,Chennai,600061,1,0
04-06-2025,Tamil Nadu,Chennai,600078,0,14
04-06-2025,Tamil Nadu,Chennai,600082,3,18
04-06-2025,Tamil Nadu,Chennai,600086,0,1
04-06-2025,Tamil Nadu,Chennai,600094,5,3
04-06-2025,Tamil Nadu,Chennai,600096,3,1
04-06-2025,Tamil Nadu,Chennai,600100,2,3
04-06-2025,Tamil Nadu,Chennai,600115,1,0
05-06-2025,Tamil Nadu,Chennai,600001,7,37
05-06-2025,Tamil Nadu,Chennai,600006,1,2
05-06-2025,Tamil Nadu,Chennai,600008,2,0
05-06-2025,Tamil Nadu,Chennai,600014,5,17
05-06-2025,Tamil Nadu,Chennai,600015,4,25
05-06-2025,Tamil Nadu,Chennai,600023,7,23
05-06-2025,Tamil Nadu,Chennai,600024,2,12
05-06-2025,Tamil Nadu,Chennai,600026,4,5
05-06-2025,Tamil Nadu,Chennai,600030,4,9
05-06-2025,Tamil Nadu,Chennai,600035,0,5
05-06-2025,Tamil Nadu,Chennai,600049,2,4
05-06-2025,Tamil Nadu,Chennai,600078,2,19
05-06-2025,Tamil Nadu,Chennai,600084,0,1
05-06-2025,Tamil Nadu,Chennai,600086,0,2
05-06-2025,Tamil Nadu,Chennai,600088,1,0
05-06-2025,Tamil Nadu,Chennai,600092,2,11
05-06-2025,Tamil Nadu,Chennai,600094,2,7
05-06-2025,Tamil Nadu,Chennai,600095,0,1
05-06-2025,Tamil Nadu,Chennai,600106,3,18
05-06-2025,Tamil Nadu,Chennai,600107,1,4
05-06-2025,Tamil Nadu,Chennai,600108,0,1
05-06-2025,Tamil Nadu,Chennai,600112,0,2
31-05-2025,Tamil Nadu,Chennai,600004,10,15
31-05-2025,Tamil Nadu,Chennai,600007,2,3
31-05-2025,Tamil Nadu,Chennai,600010,3,7
31-05-2025,Tamil Nadu,Chennai,600014,11,14
31-05-2025,Tamil Nadu,Chennai,600038,1,4
31-05-2025,Tamil Nadu,Chennai,600039,22,30
31-05-2025,Tamil Nadu,Chennai,600084,0,3
31-05-2025,Tamil Nadu,Chennai,600118,32,26
31-05-2025,Tamil Nadu,Chennai,600119,5,1
31-05-2025,Tamil Nadu,Chennai,600126,0,1
30-05-2025,Tamil Nadu,Chennai,600002,14,13
30-05-2025,Tamil Nadu,Chennai,600003,3,3
30-05-2025,Tamil Nadu,Chennai,600008,6,1
30-05-2025,Tamil Nadu,Chennai,600015,10,10
30-05-2025,Tamil Nadu,Chennai,600023,18,22
30-05-2025,Tamil Nadu,Chennai,600029,8,11
30-05-2025,Tamil Nadu,Chennai,600033,7,11
30-05-2025,Tamil Nadu,Chennai,600035,2,1
30-05-2025,Tamil Nadu,Chennai,600061,0,1
30-05-2025,Tamil Nadu,Chennai,600082,9,12
30-05-2025,Tamil Nadu,Chennai,600090,3,1
30-05-2025,Tamil Nadu,Chennai,600093,1,9
30-05-2025,Tamil Nadu,Chennai,600094,10,15
07-06-2025,Tamil Nadu,Chennai,600002,1,1
07-06-2025,Tamil Nadu,Chennai,600013,2,0
07-06-2025,Tamil Nadu,Chennai,600023,3,1
07-06-2025,Tamil Nadu,Chennai,600032,0,1
07-06-2025,Tamil Nadu,Chennai,600037,2,0
07-06-2025,Tamil Nadu,Chennai,600100,2,1
07-06-2025,Tamil Nadu,Chennai,600118,0,4
06-06-2025,Tamil Nadu,Chennai,600004,6,21
06-06-2025,Tamil Nadu,Chennai,600007,3,11
06-06-2025,Tamil Nadu,Chennai,600014,6,9
06-06-2025,Tamil Nadu,Chennai,600017,1,9
06-06-2025,Tamil Nadu,Chennai,600020,3,13
06-06-2025,Tamil Nadu,Chennai,600031,1,4
06-06-2025,Tamil Nadu,Chennai,600034,0,2
06-06-2025,Tamil Nadu,Chennai,600061,2,4
06-06-2025,Tamil Nadu,Chennai,600082,9,20
06-06-2025,Tamil Nadu,Chennai,600086,1,1
06-06-2025,Tamil Nadu,Chennai,600097,1,3
06-06-2025,Tamil Nadu,Chennai,600101,0,1
06-06-2025,Tamil Nadu,Chennai,600106,2,11
06-06-2025,Tamil Nadu,Chennai,600115,2,5
06-06-2025,Tamil Nadu,Chennai,600116,0,1
06-06-2025,Tamil Nadu,Chennai,600118,4,39
06-06-2025,Tamil Nadu,Chennai,600119,0,4
19-06-2025,Tamil Nadu,Chennai,600002,1,15
19-06-2025,Tamil Nadu,Chennai,600008,2,3
19-06-2025,Tamil Nadu,Chennai,600011,1,28
19-06-2025,Tamil Nadu,Chennai,600017,3,21
19-06-2025,Tamil Nadu,Chennai,600039,11,40
19-06-2025,Tamil Nadu,Chennai,600041,3,27
19-06-2025,Tamil Nadu,Chennai,600050,0,1
19-06-2025,Tamil Nadu,Chennai,600077,0,1
19-06-2025,Tamil Nadu,Chennai,600081,9,48
19-06-2025,Tamil Nadu,Chennai,600092,3,17
19-06-2025,Tamil Nadu,Chennai,600093,0,4
19-06-2025,Tamil Nadu,Chennai,600096,1,4
19-06-2025,Tamil Nadu,Chennai,600106,3,10
23-06-2025,Tamil Nadu,Chennai,600015,0,15
23-06-2025,Tamil Nadu,Chennai,600016,0,2
23-06-2025,Tamil Nadu,Chennai,600023,3,17
23-06-2025,Tamil Nadu,Chennai,600026,0,4
23-06-2025,Tamil Nadu,Chennai,600028,4,22
23-06-2025,Tamil Nadu,Chennai,600033,6,9
23-06-2025,Tamil Nadu,Chennai,600034,0,6
23-06-2025,Tamil Nadu,Chennai,600035,0,3
23-06-2025,Tamil Nadu,Chennai,600042,4,19
23-06-2025,Tamil Nadu,Chennai,600049,5,10
23-06-2025,Tamil Nadu,Chennai,600061,0,2
23-06-2025,Tamil Nadu,Chennai,600078,5,14
23-06-2025,Tamil Nadu,Chennai,600082,2,14
23-06-2025,Tamil Nadu,Chennai,600083,3,8
23-06-2025,Tamil Nadu,Chennai,600088,0,2
23-06-2025,Tamil Nadu,Chennai,600090,0,1
23-06-2025,Tamil Nadu,Chennai,600091,0,2
23-06-2025,Tamil Nadu,Chennai,600094,5,13
23-06-2025,Tamil Nadu,Chennai,600095,0,3
23-06-2025,Tamil Nadu,Chennai,600102,1,7
22-06-2025,Tamil Nadu,Chennai,600011,2,0
22-06-2025,Tamil Nadu,Chennai,600014,0,2
22-06-2025,Tamil Nadu,Chennai,600028,0,1
22-06-2025,Tamil Nadu,Chennai,600029,1,1
22-06-2025,Tamil Nadu,Chennai,600088,0,1
22-06-2025,Tamil Nadu,Chennai,600100,1,0
22-06-2025,Tamil Nadu,Chennai,600118,5,4
27-06-2025,Tamil Nadu,Chennai,600001,3,19
27-06-2025,Tamil Nadu,Chennai,600002,3,10
27-06-2025,Tamil Nadu,Chennai,600008,1,0
27-06-2025,Tamil Nadu,Chennai,600017,2,3
27-06-2025,Tamil Nadu,Chennai,600021,12,35
27-06-2025,Tamil Nadu,Chennai,600024,1,18
27-06-2025,Tamil Nadu,Chennai,600032,1,9
27-06-2025,Tamil Nadu,Chennai,600033,0,5
27-06-2025,Tamil Nadu,Chennai,600039,11,65
27-06-2025,Tamil Nadu,Chennai,600061,0,1
27-06-2025,Tamil Nadu,Chennai,600087,0,1
27-06-2025,Tamil Nadu,Chennai,600088,0,1
27-06-2025,Tamil Nadu,Chennai,600090,0,3
27-06-2025,Tamil Nadu,Chennai,600093,3,3
27-06-2025,Tamil Nadu,Chennai,600096,0,2
27-06-2025,Tamil Nadu,Chennai,600113,1,6
27-06-2025,Tamil Nadu,Chennai,600118,5,32
20-06-2025,Tamil Nadu,Chennai,600003,2,2
20-06-2025,Tamil Nadu,Chennai,600007,1,6
20-06-2025,Tamil Nadu,Chennai,600010,1,9
20-06-2025,Tamil Nadu,Chennai,600017,2,13
20-06-2025,Tamil Nadu,Chennai,600018,2,8
20-06-2025,Tamil Nadu,Chennai,600019,0,6
20-06-2025,Tamil Nadu,Chennai,600020,2,8
20-06-2025,Tamil Nadu,Chennai,600034,0,3
20-06-2025,Tamil Nadu,Chennai,600041,4,28
20-06-2025,Tamil Nadu,Chennai,600081,9,49
20-06-2025,Tamil Nadu,Chennai,600085,1,6
20-06-2025,Tamil Nadu,Chennai,600091,1,6
20-06-2025,Tamil Nadu,Chennai,600096,2,0
20-06-2025,Tamil Nadu,Chennai,600097,1,6
20-06-2025,Tamil Nadu,Chennai,600099,0,2
20-06-2025,Tamil Nadu,Chennai,600102,1,8
20-06-2025,Tamil Nadu,Chennai,600106,5,18
20-06-2025,Tamil Nadu,Chennai,600129,0,1
21-06-2025,Tamil Nadu,Chennai,600001,17,26
21-06-2025,Tamil Nadu,Chennai,600005,13,13
21-06-2025,Tamil Nadu,Chennai,600007,3,4
21-06-2025,Tamil Nadu,Chennai,600008,1,4
21-06-2025,Tamil Nadu,Chennai,600010,5,9
21-06-2025,Tamil Nadu,Chennai,600017,10,12
21-06-2025,Tamil Nadu,Chennai,600021,21,35
21-06-2025,Tamil Nadu,Chennai,600026,4,2
21-06-2025,Tamil Nadu,Chennai,600034,4,3
21-06-2025,Tamil Nadu,Chennai,600035,2,2
21-06-2025,Tamil Nadu,Chennai,600038,2,3
21-06-2025,Tamil Nadu,Chennai,600040,6,8
21-06-2025,Tamil Nadu,Chennai,600041,18,24
21-06-2025,Tamil Nadu,Chennai,600061,0,3
21-06-2025,Tamil Nadu,Chennai,600083,5,5
21-06-2025,Tamil Nadu,Chennai,600084,1,1
21-06-2025,Tamil Nadu,Chennai,600088,3,0
21-06-2025,Tamil Nadu,Chennai,600090,1,2
21-06-2025,Tamil Nadu,Chennai,600092,7,16
21-06-2025,Tamil Nadu,Chennai,600093,2,4
21-06-2025,Tamil Nadu,Chennai,600095,1,0
21-06-2025,Tamil Nadu,Chennai,600097,8,4
21-06-2025,Tamil Nadu,Chennai,600099,1,0
24-06-2025,Tamil Nadu,Chennai,600006,1,3
24-06-2025,Tamil Nadu,Chennai,600007,4,8
24-06-2025,Tamil Nadu,Chennai,600023,4,26
24-06-2025,Tamil Nadu,Chennai,600028,5,10
24-06-2025,Tamil Nadu,Chennai,600032,0,5
24-06-2025,Tamil Nadu,Chennai,600068,0,1
24-06-2025,Tamil Nadu,Chennai,600079,0,1
24-06-2025,Tamil Nadu,Chennai,600083,2,7
24-06-2025,Tamil Nadu,Chennai,600087,0,2
24-06-2025,Tamil Nadu,Chennai,600092,1,23
24-06-2025,Tamil Nadu,Chennai,600096,0,1
24-06-2025,Tamil Nadu,Chennai,600099,0,1
24-06-2025,Tamil Nadu,Chennai,600108,0,2
26-06-2025,Tamil Nadu,Chennai,600005,3,18
26-06-2025,Tamil Nadu,Chennai,600016,0,1
26-06-2025,Tamil Nadu,Chennai,600018,0,9
26-06-2025,Tamil Nadu,Chennai,600023,2,26
26-06-2025,Tamil Nadu,Chennai,600028,2,16
26-06-2025,Tamil Nadu,Chennai,600031,0,5
26-06-2025,Tamil Nadu,Chennai,600035,0,2
26-06-2025,Tamil Nadu,Chennai,600049,4,11
26-06-2025,Tamil Nadu,Chennai,600083,1,6
26-06-2025,Tamil Nadu,Chennai,600085,0,9
26-06-2025,Tamil Nadu,Chennai,600088,0,2
26-06-2025,Tamil Nadu,Chennai,600102,0,4
26-06-2025,Tamil Nadu,Chennai,600108,0,2
25-06-2025,Tamil Nadu,Chennai,600003,2,3
25-06-2025,Tamil Nadu,Chennai,600005,0,25
25-06-2025,Tamil Nadu,Chennai,600013,5,27
25-06-2025,Tamil Nadu,Chennai,600018,1,9
25-06-2025,Tamil Nadu,Chennai,600024,3,11
25-06-2025,Tamil Nadu,Chennai,600039,6,45
25-06-2025,Tamil Nadu,Chennai,600087,0,1
25-06-2025,Tamil Nadu,Chennai,600094,2,12
25-06-2025,Tamil Nadu,Chennai,600095,0,1
25-06-2025,Tamil Nadu,Chennai,600096,1,2
25-06-2025,Tamil Nadu,Chennai,600115,4,2
25-07-2025,Tamil Nadu,Chennai,600058,0,1
25-07-2025,Tamil Nadu,Chennai,600104,0,1
26-07-2025,Tamil Nadu,Chennai,600025,0,1
26-07-2025,Tamil Nadu,Chennai,600061,0,4
26-07-2025,Tamil Nadu,Chennai,600114,0,1
27-07-2025,Tamil Nadu,Chennai,600013,2,0
27-07-2025,Tamil Nadu,Chennai,600017,0,2
27-07-2025,Tamil Nadu,Chennai,600042,1,1
27-07-2025,Tamil Nadu,Chennai,600051,0,1
27-07-2025,Tamil Nadu,Chennai,600057,0,1
27-07-2025,Tamil Nadu,Chennai,600095,0,2
27-07-2025,Tamil Nadu,Chennai,600119,1,2
27-07-2025,Tamil Nadu,Chennai,600126,0,1
28-07-2025,Tamil Nadu,Chennai,600037,0,5
28-07-2025,Tamil Nadu,Chennai,600066,0,1
28-07-2025,Tamil Nadu,Chennai,600103,1,1
29-07-2025,Tamil Nadu,Chennai,600036,1,0
29-07-2025,Tamil Nadu,Chennai,600117,0,1
20-07-2025,Tamil Nadu,Chennai,600018,0,1
20-07-2025,Tamil Nadu,Chennai,600089,0,2
20-07-2025,Tamil Nadu,Chennai,600094,2,3
20-07-2025,Tamil Nadu,Chennai,600115,1,3
20-07-2025,Tamil Nadu,Chennai,600116,1,0
22-07-2025,Tamil Nadu,Chennai,600037,0,5
22-07-2025,Tamil Nadu,Chennai,600060,0,1
22-07-2025,Tamil Nadu,Chennai,600061,2,12
22-07-2025,Tamil Nadu,Chennai,600087,0,4
22-07-2025,Tamil Nadu,Chennai,600103,1,0
21-07-2025,Tamil Nadu,Chennai,600115,0,4
23-07-2025,Tamil Nadu,Chennai,600037,0,1
23-07-2025,Tamil Nadu,Chennai,600126,0,1
24-07-2025,Tamil Nadu,Chennai,600057,0,3
24-07-2025,Tamil Nadu,Chennai,600066,0,1
24-07-2025,Tamil Nadu,Chennai,600068,0,3
24-07-2025,Tamil Nadu,Chennai,600080,0,2
24-07-2025,Tamil Nadu,Chennai,600087,0,2
29-08-2025,Tamil Nadu,Chennai,600080,0,2
29-08-2025,Tamil Nadu,Chennai,600095,0,9
29-08-2025,Tamil Nadu,Chennai,600116,0,8
27-08-2025,Tamil Nadu,Chennai,600018,0,4
27-08-2025,Tamil Nadu,Chennai,600037,0,2
27-08-2025,Tamil Nadu,Chennai,600039,1,8
27-08-2025,Tamil Nadu,Chennai,600041,0,4
27-08-2025,Tamil Nadu,Chennai,600060,0,1
27-08-2025,Tamil Nadu,Chennai,600080,0,1
27-08-2025,Tamil Nadu,Chennai,600097,0,3
27-08-2025,Tamil Nadu,Chennai,600119,0,3
26-08-2025,Tamil Nadu,Chennai,600053,1,0
26-08-2025,Tamil Nadu,Chennai,600095,1,8
26-08-2025,Tamil Nadu,Chennai,600114,0,1
26-08-2025,Tamil Nadu,Chennai,600117,0,1
11-08-2025,Tamil Nadu,Chennai,600036,1,1
10-08-2025,Tamil Nadu,Chennai,600020,1,5
10-08-2025,Tamil Nadu,Chennai,600028,0,2
10-08-2025,Tamil Nadu,Chennai,600030,1,1
10-08-2025,Tamil Nadu,Chennai,600033,0,7
10-08-2025,Tamil Nadu,Chennai,600088,0,1
10-08-2025,Tamil Nadu,Chennai,600099,0,2
10-08-2025,Tamil Nadu,Chennai,600116,1,0
10-08-2025,Tamil Nadu,Chennai,600117,1,1
09-08-2025,Tamil Nadu,Chennai,600036,0,3
12-08-2025,Tamil Nadu,Chennai,600025,0,1
12-08-2025,Tamil Nadu,Chennai,600037,0,1
12-08-2025,Tamil Nadu,Chennai,600087,0,1
12-08-2025,Tamil Nadu,Chennai,600101,0,1
13-08-2025,Tamil Nadu,Chennai,600038,1,5
01-08-2025,Tamil Nadu,Chennai,600096,0,1
02-08-2025,Tamil Nadu,Chennai,600034,1,3
02-08-2025,Tamil Nadu,Chennai,600053,0,2
02-08-2025,Tamil Nadu,Chennai,600060,0,3
02-08-2025,Tamil Nadu,Chennai,600061,1,6
03-08-2025,Tamil Nadu,Chennai,600014,0,1
03-08-2025,Tamil Nadu,Chennai,600015,0,1
03-08-2025,Tamil Nadu,Chennai,600017,0,2
03-08-2025,Tamil Nadu,Chennai,600020,0,6
03-08-2025,Tamil Nadu,Chennai,600024,0,5
03-08-2025,Tamil Nadu,Chennai,600066,0,4
03-08-2025,Tamil Nadu,Chennai,600083,0,1
03-08-2025,Tamil Nadu,Chennai,600087,0,2
30-07-2025,Tamil Nadu,Chennai,600051,0,5
30-07-2025,Tamil Nadu,Chennai,600057,0,3
30-07-2025,Tamil Nadu,Chennai,600089,0,4
30-07-2025,Tamil Nadu,Chennai,600103,0,2
02-09-2025,Tamil Nadu,Chennai,600022,0,1
02-09-2025,Tamil Nadu,Chennai,600025,0,1
02-09-2025,Tamil Nadu,Chennai,600061,2,15
02-09-2025,Tamil Nadu,Chennai,600066,0,5
24-08-2025,Tamil Nadu,Chennai,600023,0,1
24-08-2025,Tamil Nadu,Chennai,600026,1,1
24-08-2025,Tamil Nadu,Chennai,600038,0,1
24-08-2025,Tamil Nadu,Chennai,600092,0,5
24-08-2025,Tamil Nadu,Chennai,600106,1,4
24-08-2025,Tamil Nadu,Chennai,600107,0,1
24-08-2025,Tamil Nadu,Chennai,600113,0,1
24-08-2025,Tamil Nadu,Chennai,600118,1,3
25-08-2025,Tamil Nadu,Chennai,600129,0,3
15-08-2025,Tamil Nadu,Chennai,600013,0,5
15-08-2025,Tamil Nadu,Chennai,600015,0,1
15-08-2025,Tamil Nadu,Chennai,600021,1,5
15-08-2025,Tamil Nadu,Chennai,600041,1,1
15-08-2025,Tamil Nadu,Chennai,600092,1,3
15-08-2025,Tamil Nadu,Chennai,600094,0,1
15-08-2025,Tamil Nadu,Chennai,600102,0,1
15-08-2025,Tamil Nadu,Chennai,600116,1,0
31-07-2025,Tamil Nadu,Chennai,600003,2,5
31-07-2025,Tamil Nadu,Chennai,600019,2,16
31-07-2025,Tamil Nadu,Chennai,600060,0,1
31-07-2025,Tamil Nadu,Chennai,600061,1,6
31-07-2025,Tamil Nadu,Chennai,600099,0,21
04-08-2025,Tamil Nadu,Chennai,600051,0,1
04-08-2025,Tamil Nadu,Chennai,600053,0,2
04-08-2025,Tamil Nadu,Chennai,600077,0,5
04-08-2025,Tamil Nadu,Chennai,600099,3,15
05-08-2025,Tamil Nadu,Chennai,600036,0,2
05-08-2025,Tamil Nadu,Chennai,600114,0,3
05-08-2025,Tamil Nadu,Chennai,600125,1,14
08-08-2025,Tamil Nadu,Chennai,600050,0,3
08-08-2025,Tamil Nadu,Chennai,600053,0,1
08-08-2025,Tamil Nadu,Chennai,600108,0,2
16-07-2025,Tamil Nadu,Chennai,600087,0,14
16-07-2025,Tamil Nadu,Chennai,600119,1,33
16-07-2025,Tamil Nadu,Chennai,600126,0,4
15-07-2025,Tamil Nadu,Chennai,600008,0,4
15-07-2025,Tamil Nadu,Chennai,600061,0,8
15-07-2025,Tamil Nadu,Chennai,600066,0,1
15-07-2025,Tamil Nadu,Chennai,600088,2,6
15-07-2025,Tamil Nadu,Chennai,600114,0,2
17-07-2025,Tamil Nadu,Chennai,600009,0,1
17-07-2025,Tamil Nadu,Chennai,600080,0,1
17-07-2025,Tamil Nadu,Chennai,600088,0,2
17-07-2025,Tamil Nadu,Chennai,600103,0,1
17-07-2025,Tamil Nadu,Chennai,600117,0,2
18-07-2025,Tamil Nadu,Chennai,600016,0,3
18-07-2025,Tamil Nadu,Chennai,600114,0,1
02-01-2026,Tamil Nadu,Chennai,600003,6,7
02-01-2026,Tamil Nadu,Chennai,600004,10,12
02-01-2026,Tamil Nadu,Chennai,600006,4,2
02-01-2026,Tamil Nadu,Chennai,600014,18,14
02-01-2026,Tamil Nadu,Chennai,600015,11,8
02-01-2026,Tamil Nadu,Chennai,600021,47,23
02-01-2026,Tamil Nadu,Chennai,600032,10,0
02-01-2026,Tamil Nadu,Chennai,600036,3,1
02-01-2026,Tamil Nadu,Chennai,600038,4,2
02-01-2026,Tamil Nadu,Chennai,600039,32,37
02-01-2026,Tamil Nadu,Chennai,600049,19,11
02-01-2026,Tamil Nadu,Chennai,600083,19,7
02-01-2026,Tamil Nadu,Chennai,600085,6,5
02-01-2026,Tamil Nadu,Chennai,600088,4,0
02-01-2026,Tamil Nadu,Chennai,600092,16,9
02-01-2026,Tamil Nadu,Chennai,600112,7,5
02-01-2026,Tamil Nadu,Chennai,600117,1,0
03-01-2026,Tamil Nadu,Chennai,600012,7,5
03-01-2026,Tamil Nadu,Chennai,600013,5,1
03-01-2026,Tamil Nadu,Chennai,600017,1,3
03-01-2026,Tamil Nadu,Chennai,600040,1,3
03-01-2026,Tamil Nadu,Chennai,600042,7,2
03-01-2026,Tamil Nadu,Chennai,600049,3,1
03-01-2026,Tamil Nadu,Chennai,600082,6,1
03-01-2026,Tamil Nadu,Chennai,600083,2,1
03-01-2026,Tamil Nadu,Chennai,600084,0,1
