date,state,district,pincode,age_0_5,age_5_17,age_18_greater
10-06-2025,Tamil Nadu,Chennai,600023,0,3,0
10-06-2025,Tamil Nadu,Chennai,600035,0,1,0
10-06-2025,Tamil Nadu,Chennai,600040,2,2,0
10-06-2025,Tamil Nadu,Chennai,600041,2,2,0
10-06-2025,Tamil Nadu,Chennai,600090,1,0,0
13-06-2025,Tamil Nadu,Chennai,600003,0,1,0
13-06-2025,Tamil Nadu,Chennai,600004,2,1,0
13-06-2025,Tamil Nadu,Chennai,600005,0,1,0
13-06-2025,Tamil Nadu,Chennai,600026,1,0,0
13-06-2025,Tamil Nadu,Chennai,600030,1,1,0
13-06-2025,Tamil Nadu,Chennai,600033,0,1,0
13-06-2025,Tamil Nadu,Chennai,600083,2,0,0
13-06-2025,Tamil Nadu,Chennai,600090,1,0,0
13-06-2025,Tamil Nadu,Chennai,600100,1,1,0
12-06-2025,Tamil Nadu,Chennai,600014,0,2,0
12-06-2025,Tamil Nadu,Chennai,600015,3,4,0
12-06-2025,Tamil Nadu,Chennai,600018,1,0,0
12-06-2025,Tamil Nadu,Chennai,600020,2,0,0
12-06-2025,Tamil Nadu,Chennai,600026,1,0,0
12-06-2025,Tamil Nadu,Chennai,600040,2,2,0
12-06-2025,Tamil Nadu,Chennai,600078,1,1,0
12-06-2025,Tamil Nadu,Chennai,600091,1,0,0
12-06-2025,Tamil Nadu,Chennai,600118,0,2,0
11-06-2025,Tamil Nadu,Chennai,600002,4,0,0
11-06-2025,Tamil Nadu,Chennai,600009,0,1,0
11-06-2025,Tamil Nadu,Chennai,600012,9,3,0
11-06-2025,Tamil Nadu,Chennai,600018,1,0,0
11-06-2025,Tamil Nadu,Chennai,600040,2,0,0
11-06-2025,Tamil Nadu,Chennai,600083,1,1,0
11-06-2025,Tamil Nadu,Chennai,600091,1,0,0
11-06-2025,Tamil Nadu,Chennai,600113,1,0,0
11-06-2025,Tamil Nadu,Chennai,600115,1,2,0
15-06-2025,Tamil Nadu,Chennai,600002,1,1,0
15-06-2025,Tamil Nadu,Chennai,600024,0,1,0
15-06-2025,Tamil Nadu,Chennai,600034,0,1,0
15-06-2025,Tamil Nadu,Chennai,600042,0,2,0
15-06-2025,Tamil Nadu,Chennai,600078,1,0,0
15-06-2025,Tamil Nadu,Chennai,600082,0,1,0
15-06-2025,Tamil Nadu,Chennai,600097,1,1,0
16-06-2025,Tamil Nadu,Chennai,600003,2,0,0
16-06-2025,Tamil Nadu,Chennai,600010,1,0,0
16-06-2025,Tamil Nadu,Chennai,600015,3,1,0
16-06-2025,Tamil Nadu,Chennai,600021,2,1,1
16-06-2025,Tamil Nadu,Chennai,600026,1,0,0
16-06-2025,Tamil Nadu,Chennai,600029,0,3,0
16-06-2025,Tamil Nadu,Chennai,600037,1,0,0
16-06-2025,Tamil Nadu,Chennai,600040,5,0,0
16-06-2025,Tamil Nadu,Chennai,600079,0,1,0
16-06-2025,Tamil Nadu,Chennai,600081,2,3,0
16-06-2025,Tamil Nadu,Chennai,600107,0,1,0
14-06-2025,Tamil Nadu,Chennai,600002,2,1,0
14-06-2025,Tamil Nadu,Chennai,600006,1,0,0
14-06-2025,Tamil Nadu,Chennai,600010,1,0,0
14-06-2025,Tamil Nadu,Chennai,600015,4,8,0
14-06-2025,Tamil Nadu,Chennai,600021,1,2,0
14-06-2025,Tamil Nadu,Chennai,600024,0,1,0
14-06-2025,Tamil Nadu,Chennai,600026,1,1,0
14-06-2025,Tamil Nadu,Chennai,600029,1,0,0
14-06-2025,Tamil Nadu,Chennai,600030,0,1,0
14-06-2025,Tamil Nadu,Chennai,600034,0,2,0
14-06-2025,Tamil Nadu,Chennai,600036,1,0,0
14-06-2025,Tamil Nadu,Chennai,600079,0,1,0
14-06-2025,Tamil Nadu,Chennai,600083,2,4,0
14-06-2025,Tamil Nadu,Chennai,600096,1,1,0
14-06-2025,Tamil Nadu,Chennai,600100,2,4,0
14-06-2025,Tamil Nadu,Chennai,600112,1,0,0
14-06-2025,Tamil Nadu,Chennai,600115,0,1,0
18-06-2025,Tamil Nadu,Chennai,600003,1,0,0
18-06-2025,Tamil Nadu,Chennai,600010,0,2,0
18-06-2025,Tamil Nadu,Chennai,600021,3,1,0
18-06-2025,Tamil Nadu,Chennai,600023,2,1,0
18-06-2025,Tamil Nadu,Chennai,600024,1,0,0
18-06-2025,Tamil Nadu,Chennai,600028,1,1,0
18-06-2025,Tamil Nadu,Chennai,600029,1,1,0
18-06-2025,Tamil Nadu,Chennai,600093,1,2,0
18-06-2025,Tamil Nadu,Chennai,600094,2,0,0
18-06-2025,Tamil Nadu,Chennai,600107,0,0,1
18-06-2025,Tamil Nadu,Chennai,600116,0,1,0
17-06-2025,Tamil Nadu,Chennai,600001,1,5,0
17-06-2025,Tamil Nadu,Chennai,600012,6,4,0
17-06-2025,Tamil Nadu,Chennai,600015,4,1,0
17-06-2025,Tamil Nadu,Chennai,600018,2,2,0
17-06-2025,Tamil Nadu,Chennai,600026,1,0,0
17-06-2025,Tamil Nadu,Chennai,600033,2,4,0
17-06-2025,Tamil Nadu,Chennai,600040,1,0,0
17-06-2025,Tamil Nadu,Chennai,600090,0,1,0
19-06-2025,Tamil Nadu,Chennai,600003,3,0,0
19-06-2025,Tamil Nadu,Chennai,600009,1,0,0
19-06-2025,Tamil Nadu,Chennai,600014,0,2,0
19-06-2025,Tamil Nadu,Chennai,600020,4,3,0
19-06-2025,Tamil Nadu,Chennai,600023,5,1,0
19-06-2025,Tamil Nadu,Chennai,600024,1,1,0
19-06-2025,Tamil Nadu,Chennai,600028,3,3,1
19-06-2025,Tamil Nadu,Chennai,600033,1,2,0
19-06-2025,Tamil Nadu,Chennai,600078,1,3,0
19-06-2025,Tamil Nadu,Chennai,600091,1,0,0
19-06-2025,Tamil Nadu,Chennai,600097,1,0,0
19-06-2025,Tamil Nadu,Chennai,600107,3,0,0
01-09-2025,Tamil Nadu,Chennai,600010,4,0,0
01-09-2025,Tamil Nadu,Chennai,600011,3,0,0
01-09-2025,Tamil Nadu,Chennai,600013,3,1,0
01-09-2025,Tamil Nadu,Chennai,600021,3,1,0
01-09-2025,Tamil Nadu,Chennai,600024,3,0,0
01-09-2025,Tamil Nadu,Chennai,600026,2,0,0
01-09-2025,Tamil Nadu,Chennai,600040,1,0,0
01-09-2025,Tamil Nadu,Chennai,600102,1,0,0
03-09-2025,Tamil Nadu,Chennai,600012,7,2,0
03-09-2025,Tamil Nadu,Chennai,600021,10,1,0
03-09-2025,Tamil Nadu,Chennai,600042,4,2,0
03-09-2025,Tamil Nadu,Chennai,600106,0,1,0
02-09-2025,Tamil Nadu,Chennai,600012,7,0,0
02-09-2025,Tamil Nadu,Chennai,600013,1,0,0
02-09-2025,Tamil Nadu,Chennai,600016,0,1,0
02-09-2025,Tamil Nadu,Chennai,600017,1,0,0
02-09-2025,Tamil Nadu,Chennai,600018,2,0,0
02-09-2025,Tamil Nadu,Chennai,600024,4,0,0
02-09-2025,Tamil Nadu,Chennai,600030,1,0,0
02-09-2025,Tamil Nadu,Chennai,600041,4,3,0
02-09-2025,Tamil Nadu,Chennai,600060,1,0,0
02-09-2025,Tamil Nadu,Chennai,600081,4,1,0
02-09-2025,Tamil Nadu,Chennai,600086,2,0,0
02-09-2025,Tamil Nadu,Chennai,600090,0,0,1
02-09-2025,Tamil Nadu,Chennai,600099,0,1,0
02-09-2025,Tamil Nadu,Chennai,600107,1,0,0
07-09-2025,Tamil Nadu,Chennai,600011,1,0,0
07-09-2025,Tamil Nadu,Chennai,600026,1,0,0
07-09-2025,Tamil Nadu,Chennai,600039,2,0,0
07-09-2025,Tamil Nadu,Chennai,600040,2,0,0
07-09-2025,Tamil Nadu,Chennai,600094,1,0,0
07-09-2025,Tamil Nadu,Chennai,600118,2,0,0
05-09-2025,Tamil Nadu,Chennai,600011,1,0,0
05-09-2025,Tamil Nadu,Chennai,600028,1,1,0
05-09-2025,Tamil Nadu,Chennai,600040,2,2,0
05-09-2025,Tamil Nadu,Chennai,600042,1,3,0
05-09-2025,Tamil Nadu,Chennai,600118,1,0,0
06-09-2025,Tamil Nadu,Chennai,600003,1,0,0
06-09-2025,Tamil Nadu,Chennai,600005,2,0,0
06-09-2025,Tamil Nadu,Chennai,600017,1,2,0
06-09-2025,Tamil Nadu,Chennai,600026,1,0,0
06-09-2025,Tamil Nadu,Chennai,600032,1,2,0
06-09-2025,Tamil Nadu,Chennai,600033,0,1,0
06-09-2025,Tamil Nadu,Chennai,600049,2,2,0
06-09-2025,Tamil Nadu,Chennai,600081,1,1,0
06-09-2025,Tamil Nadu,Chennai,600088,1,0,0
06-09-2025,Tamil Nadu,Chennai,600090,1,0,0
04-09-2025,Tamil Nadu,Chennai,600001,5,2,0
04-09-2025,Tamil Nadu,Chennai,600004,2,0,0
04-09-2025,Tamil Nadu,Chennai,600006,2,0,0
04-09-2025,Tamil Nadu,Chennai,600011,0,1,0
04-09-2025,Tamil Nadu,Chennai,600014,2,0,0
04-09-2025,Tamil Nadu,Chennai,600015,6,0,0
04-09-2025,Tamil Nadu,Chennai,600034,1,0,0
04-09-2025,Tamil Nadu,Chennai,600081,4,1,0
04-09-2025,Tamil Nadu,Chennai,600102,1,0,0
04-09-2025,Tamil Nadu,Chennai,600106,3,0,0
04-09-2025,Tamil Nadu,Chennai,600112,2,0,0
04-09-2025,Tamil Nadu,Chennai,600119,1,1,0
09-09-2025,Tamil Nadu,Chennai,600006,3,0,0
09-09-2025,Tamil Nadu,Chennai,600012,13,1,0
09-09-2025,Tamil Nadu,Chennai,600013,3,0,0
09-09-2025,Tamil Nadu,Chennai,600021,3,0,0
09-09-2025,Tamil Nadu,Chennai,600102,0,1,0
09-09-2025,Tamil Nadu,Chennai,600129,1,0,0
08-09-2025,Tamil Nadu,Chennai,600026,1,0,0
08-09-2025,Tamil Nadu,Chennai,600032,1,1,0
08-09-2025,Tamil Nadu,Chennai,600041,1,2,0
08-09-2025,Tamil Nadu,Chennai,600118,5,1,0
10-09-2025,Tamil Nadu,Chennai,600003,4,1,0
10-09-2025,Tamil Nadu,Chennai,600004,3,2,0
10-09-2025,Tamil Nadu,Chennai,600005,2,0,0
10-09-2025,Tamil Nadu,Chennai,600015,2,0,0
10-09-2025,Tamil Nadu,Chennai,600034,1,0,0
10-09-2025,Tamil Nadu,Chennai,600082,1,0,0
10-09-2025,Tamil Nadu,Chennai,600091,2,1,0
10-09-2025,Tamil Nadu,Chennai,600107,4,0,0
10-09-2025,Tamil Nadu,Chennai,600112,1,0,0
11-09-2025,Tamil Nadu,Chennai,600001,5,1,0
11-09-2025,Tamil Nadu,Chennai,600012,9,4,0
11-09-2025,Tamil Nadu,Chennai,600013,2,0,0
11-09-2025,Tamil Nadu,Chennai,600018,3,0,0
11-09-2025,Tamil Nadu,Chennai,600039,5,1,0
11-09-2025,Tamil Nadu,Chennai,600083,5,1,0
11-09-2025,Tamil Nadu,Chennai,600086,2,1,0
14-09-2025,Tamil Nadu,Chennai,600023,1,0,0
13-09-2025,Tamil Nadu,Chennai,600004,4,0,0
15-09-2025,Tamil Nadu,Chennai,600015,3,0,0
15-09-2025,Tamil Nadu,Chennai,600032,1,1,0
15-09-2025,Tamil Nadu,Chennai,600033,1,0,0
15-09-2025,Tamil Nadu,Chennai,600039,7,0,0
15-09-2025,Tamil Nadu,Chennai,600040,1,0,0
15-09-2025,Tamil Nadu,Chennai,600078,2,0,0
15-09-2025,Tamil Nadu,Chennai,600081,0,1,0
15-09-2025,Tamil Nadu,Chennai,600095,0,1,0
15-09-2025,Tamil Nadu,Chennai,600097,1,0,0
12-09-2025,Tamil Nadu,Chennai,600005,8,0,0
12-09-2025,Tamil Nadu,Chennai,600011,0,2,0
12-09-2025,Tamil Nadu,Chennai,600014,1,2,0
12-09-2025,Tamil Nadu,Chennai,600039,4,2,0
12-09-2025,Tamil Nadu,Chennai,600092,1,0,0
12-09-2025,Tamil Nadu,Chennai,600093,1,0,0
13-09-2025,Tamil Nadu,Chennai,600007,1,1,0
13-09-2025,Tamil Nadu,Chennai,600014,2,0,0
13-09-2025,Tamil Nadu,Chennai,600029,2,0,0
13-09-2025,Tamil Nadu,Chennai,600034,2,1,0
13-09-2025,Tamil Nadu,Chennai,600040,3,0,0
13-09-2025,Tamil Nadu,Chennai,600086,2,0,0
13-09-2025,Tamil Nadu,Chennai,600107,4,1,0
13-09-2025,Tamil Nadu,Chennai,600129,3,0,0
16-09-2025,Tamil Nadu,Chennai,600017,4,1,0
16-09-2025,Tamil Nadu,Chennai,600021,6,0,0
16-09-2025,Tamil Nadu,Chennai,600024,1,1,0
16-09-2025,Tamil Nadu,Chennai,600030,1,1,0
16-09-2025,Tamil Nadu,Chennai,600032,2,0,0
16-09-2025,Tamil Nadu,Chennai,600041,1,0,1
16-09-2025,Tamil Nadu,Chennai,600078,3,0,0
16-09-2025,Tamil Nadu,Chennai,600085,0,1,0
16-09-2025,Tamil Nadu,Chennai,600091,2,0,0
16-09-2025,Tamil Nadu,Chennai,600096,2,0,0
17-09-2025,Tamil Nadu,Chennai,600002,5,0,0
17-09-2025,Tamil Nadu,Chennai,600011,4,0,0
17-09-2025,Tamil Nadu,Chennai,600012,6,2,0
17-09-2025,Tamil Nadu,Chennai,600013,1,0,0
17-09-2025,Tamil Nadu,Chennai,600021,3,1,0
17-09-2025,Tamil Nadu,Chennai,600032,6,0,1
17-09-2025,Tamil Nadu,Chennai,600033,2,1,0
17-09-2025,Tamil Nadu,Chennai,600085,1,0,0
17-09-2025,Tamil Nadu,Chennai,600090,1,0,0
17-09-2025,Tamil Nadu,Chennai,600102,1,0,0
17-09-2025,Tamil Nadu,Chennai,600115,1,0,0
17-09-2025,Tamil Nadu,Chennai,600116,0,1,0
17-09-2025,Tamil Nadu,Chennai,600129,1,0,0
19-09-2025,Tamil Nadu,Chennai,600002,2,0,0
19-09-2025,Tamil Nadu,Chennai,600003,2,0,0
19-09-2025,Tamil Nadu,Chennai,600008,1,0,0
19-09-2025,Tamil Nadu,Chennai,600010,1,1,0
19-09-2025,Tamil Nadu,Chennai,600018,0,0,2
19-09-2025,Tamil Nadu,Chennai,600042,3,1,0
19-09-2025,Tamil Nadu,Chennai,600085,1,0,0
19-09-2025,Tamil Nadu,Chennai,600107,1,0,0
19-09-2025,Tamil Nadu,Chennai,600112,1,1,0
19-09-2025,Tamil Nadu,Chennai,600118,3,1,0
19-09-2025,Tamil Nadu,Chennai,600129,2,0,0
18-09-2025,Tamil Nadu,Chennai,600002,1,0,0
18-09-2025,Tamil Nadu,Chennai,600007,1,0,0
18-09-2025,Tamil Nadu,Chennai,600010,0,1,0
18-09-2025,Tamil Nadu,Chennai,600020,2,1,0
18-09-2025,Tamil Nadu,Chennai,600021,7,0,0
18-09-2025,Tamil Nadu,Chennai,600024,1,0,0
18-09-2025,Tamil Nadu,Chennai,600028,0,1,0
18-09-2025,Tamil Nadu,Chennai,600042,1,4,0
18-09-2025,Tamil Nadu,Chennai,600083,5,0,0
18-09-2025,Tamil Nadu,Chennai,600091,1,0,0
18-09-2025,Tamil Nadu,Chennai,600100,0,1,0
18-09-2025,Tamil Nadu,Chennai,600102,1,1,0
18-09-2025,Tamil Nadu,Chennai,600107,2,0,0
20-09-2025,Tamil Nadu,Chennai,600001,6,2,0
20-09-2025,Tamil Nadu,Chennai,600006,1,0,0
20-09-2025,Tamil Nadu,Chennai,600014,4,1,0
20-09-2025,Tamil Nadu,Chennai,600028,3,0,0
20-09-2025,Tamil Nadu,Chennai,600035,0,1,0
20-09-2025,Tamil Nadu,Chennai,600092,1,0,0
20-09-2025,Tamil Nadu,Chennai,600107,1,0,0
22-09-2025,Tamil Nadu,Chennai,600003,1,0,0
22-09-2025,Tamil Nadu,Chennai,600004,2,2,0
22-09-2025,Tamil Nadu,Chennai,600008,1,0,0
22-09-2025,Tamil Nadu,Chennai,600010,1,0,0
22-09-2025,Tamil Nadu,Chennai,600015,5,1,0
22-09-2025,Tamil Nadu,Chennai,600080,1,0,0
22-09-2025,Tamil Nadu,Chennai,600084,1,0,0
22-09-2025,Tamil Nadu,Chennai,600119,0,1,0
23-09-2025,Tamil Nadu,Chennai,600001,2,2,0
23-09-2025,Tamil Nadu,Chennai,600004,2,0,0
23-09-2025,Tamil Nadu,Chennai,600006,3,1,0
23-09-2025,Tamil Nadu,Chennai,600007,1,0,0
23-09-2025,Tamil Nadu,Chennai,600013,2,1,0
23-09-2025,Tamil Nadu,Chennai,600019,1,0,0
23-09-2025,Tamil Nadu,Chennai,600020,2,0,0
23-09-2025,Tamil Nadu,Chennai,600042,3,2,0
23-09-2025,Tamil Nadu,Chennai,600081,2,0,0
23-09-2025,Tamil Nadu,Chennai,600090,0,1,0
23-09-2025,Tamil Nadu,Chennai,600129,1,0,0
21-09-2025,Tamil Nadu,Chennai,600088,0,1,0
21-09-2025,Tamil Nadu,Chennai,600092,1,0,0
21-09-2025,Tamil Nadu,Chennai,600106,1,0,0
24-09-2025,Tamil Nadu,Chennai,600003,1,0,0
24-09-2025,Tamil Nadu,Chennai,600006,13,0,0
24-09-2025,Tamil Nadu,Chennai,600015,4,1,0
24-09-2025,Tamil Nadu,Chennai,600086,1,0,0
24-09-2025,Tamil Nadu,Chennai,600094,2,1,0
24-09-2025,Tamil Nadu,Chennai,600116,0,1,0
25-09-2025,Tamil Nadu,Chennai,600002,1,0,0
25-09-2025,Tamil Nadu,Chennai,600007,1,0,0
25-09-2025,Tamil Nadu,Chennai,600014,1,0,0
25-09-2025,Tamil Nadu,Chennai,600015,2,0,0
25-09-2025,Tamil Nadu,Chennai,600017,1,0,0
25-09-2025,Tamil Nadu,Chennai,600028,1,0,0
25-09-2025,Tamil Nadu,Chennai,600030,2,0,0
25-09-2025,Tamil Nadu,Chennai,600061,1,0,0
25-09-2025,Tamil Nadu,Chennai,600086,1,0,0
25-09-2025,Tamil Nadu,Chennai,600087,0,1,0
25-09-2025,Tamil Nadu,Chennai,600091,2,2,0
25-09-2025,Tamil Nadu,Chennai,600093,3,1,0
25-09-2025,Tamil Nadu,Chennai,600118,3,0,0
29-09-2025,Tamil Nadu,Chennai,600032,2,0,0
29-09-2025,Tamil Nadu,Chennai,600085,0,1,0
29-09-2025,Tamil Nadu,Chennai,600094,1,1,0
26-09-2025,Tamil Nadu,Chennai,600005,4,0,0
26-09-2025,Tamil Nadu,Chennai,600009,2,0,0
26-09-2025,Tamil Nadu,Chennai,600010,3,0,0
26-09-2025,Tamil Nadu,Chennai,600012,4,3,0
26-09-2025,Tamil Nadu,Chennai,600023,6,1,0
26-09-2025,Tamil Nadu,Chennai,600081,1,3,0
26-09-2025,Tamil Nadu,Chennai,600083,1,2,0
26-09-2025,Tamil Nadu,Chennai,600085,2,0,0
26-09-2025,Tamil Nadu,Chennai,600091,1,1,0
26-09-2025,Tamil Nadu,Chennai,600107,1,0,0
26-09-2025,Tamil Nadu,Chennai,600108,0,1,0
26-09-2025,Tamil Nadu,Chennai,600113,0,2,0
27-09-2025,Tamil Nadu,Chennai,600023,2,0,0
27-09-2025,Tamil Nadu,Chennai,600034,1,0,0
27-09-2025,Tamil Nadu,Chennai,600094,0,1,0
27-09-2025,Tamil Nadu,Chennai,600118,0,1,0
27-09-2025,Tamil Nadu,Chennai,600119,2,0,0
28-09-2025,Tamil Nadu,Chennai,600026,1,0,0
30-09-2025,Tamil Nadu,Chennai,600003,0,1,0
30-09-2025,Tamil Nadu,Chennai,600097,0,1,0
30-09-2025,Tamil Nadu,Chennai,600106,1,0,0
26-10-2025,Tamil Nadu,Chennai,600008,1,0,0
26-10-2025,Tamil Nadu,Chennai,600024,1,1,0
26-10-2025,Tamil Nadu,Chennai,600081,5,1,0
26-10-2025,Tamil Nadu,Chennai,600089,0,1,0
13-10-2025,Tamil Nadu,Chennai,600001,6,1,0
13-10-2025,Tamil Nadu,Chennai,600012,11,2,0
13-10-2025,Tamil Nadu,Chennai,600017,3,0,0
13-10-2025,Tamil Nadu,Chennai,600023,5,0,0
13-10-2025,Tamil Nadu,Chennai,600032,3,2,0
13-10-2025,Tamil Nadu,Chennai,600033,2,0,0
13-10-2025,Tamil Nadu,Chennai,600040,3,1,0
13-10-2025,Tamil Nadu,Chennai,600077,0,1,0
13-10-2025,Tamil Nadu,Chennai,600078,2,1,0
13-10-2025,Tamil Nadu,Chennai,600081,4,0,0
13-10-2025,Tamil Nadu,Chennai,600084,1,0,1
13-10-2025,Tamil Nadu,Chennai,600094,0,3,0
13-10-2025,Tamil Nadu,Chennai,600107,1,0,0
13-10-2025,Tamil Nadu,Chennai,600119,2,0,0
15-10-2025,Tamil Nadu,Chennai,600001,5,3,0
15-10-2025,Tamil Nadu,Chennai,600017,1,0,0
15-10-2025,Tamil Nadu,Chennai,600039,3,3,0
15-10-2025,Tamil Nadu,Chennai,600040,1,3,0
15-10-2025,Tamil Nadu,Chennai,600078,2,0,0
15-10-2025,Tamil Nadu,Chennai,600086,1,0,1
15-10-2025,Tamil Nadu,Chennai,600090,1,0,0
15-10-2025,Tamil Nadu,Chennai,600106,1,0,0
15-10-2025,Tamil Nadu,Chennai,600113,2,0,0
16-10-2025,Tamil Nadu,Chennai,600002,1,0,0
16-10-2025,Tamil Nadu,Chennai,600010,1,1,0
16-10-2025,Tamil Nadu,Chennai,600011,2,0,0
16-10-2025,Tamil Nadu,Chennai,600014,2,0,0
16-10-2025,Tamil Nadu,Chennai,600024,1,0,0
16-10-2025,Tamil Nadu,Chennai,600026,1,0,0
16-10-2025,Tamil Nadu,Chennai,600029,2,0,0
16-10-2025,Tamil Nadu,Chennai,600042,1,3,0
16-10-2025,Tamil Nadu,Chennai,600092,2,1,0
17-10-2025,Tamil Nadu,Chennai,600011,7,1,0
17-10-2025,Tamil Nadu,Chennai,600020,2,0,0
17-10-2025,Tamil Nadu,Chennai,600023,8,0,0
17-10-2025,Tamil Nadu,Chennai,600028,1,2,0
17-10-2025,Tamil Nadu,Chennai,600029,0,1,0
17-10-2025,Tamil Nadu,Chennai,600038,0,1,0
17-10-2025,Tamil Nadu,Chennai,600085,1,2,0
17-10-2025,Tamil Nadu,Chennai,600090,2,0,0
17-10-2025,Tamil Nadu,Chennai,600097,1,0,0
17-10-2025,Tamil Nadu,Chennai,600113,0,2,0
18-10-2025,Tamil Nadu,Chennai,600005,3,0,0
18-10-2025,Tamil Nadu,Chennai,600010,0,3,0
18-10-2025,Tamil Nadu,Chennai,600018,1,0,0
18-10-2025,Tamil Nadu,Chennai,600021,4,2,0
18-10-2025,Tamil Nadu,Chennai,600078,2,0,0
18-10-2025,Tamil Nadu,Chennai,600083,1,0,0
18-10-2025,Tamil Nadu,Chennai,600119,1,3,0
20-10-2025,Tamil Nadu,Chennai,600004,1,0,0
20-10-2025,Tamil Nadu,Chennai,600015,2,1,0
20-10-2025,Tamil Nadu,Chennai,600080,0,1,0
20-10-2025,Tamil Nadu,Chennai,600084,1,0,0
20-10-2025,Tamil Nadu,Chennai,600086,0,1,0
20-10-2025,Tamil Nadu,Chennai,600087,1,0,0
19-10-2025,Tamil Nadu,Chennai,600017,2,2,0
19-10-2025,Tamil Nadu,Chennai,600020,0,1,0
19-10-2025,Tamil Nadu,Chennai,600029,2,0,0
19-10-2025,Tamil Nadu,Chennai,600033,1,1,0
19-10-2025,Tamil Nadu,Chennai,600035,1,0,0
19-10-2025,Tamil Nadu,Chennai,600041,2,2,0
19-10-2025,Tamil Nadu,Chennai,600080,0,1,0
19-10-2025,Tamil Nadu,Chennai,600106,6,1,0
19-10-2025,Tamil Nadu,Chennai,600116,1,0,0
24-10-2025,Tamil Nadu,Chennai,600014,3,0,0
24-10-2025,Tamil Nadu,Chennai,600015,1,1,0
24-10-2025,Tamil Nadu,Chennai,600021,1,1,0
24-10-2025,Tamil Nadu,Chennai,600091,1,3,0
24-10-2025,Tamil Nadu,Chennai,600096,2,0,1
24-10-2025,Tamil Nadu,Chennai,600102,1,0,0
24-10-2025,Tamil Nadu,Chennai,600118,4,0,0
21-10-2025,Tamil Nadu,Chennai,600013,1,0,0
21-10-2025,Tamil Nadu,Chennai,600021,1,0,0
21-10-2025,Tamil Nadu,Chennai,600024,1,0,0
21-10-2025,Tamil Nadu,Chennai,600030,1,0,0
21-10-2025,Tamil Nadu,Chennai,600042,1,0,0
21-10-2025,Tamil Nadu,Chennai,600083,1,0,0
21-10-2025,Tamil Nadu,Chennai,600107,1,0,0
28-10-2025,Tamil Nadu,Chennai,600021,3,0,0
28-10-2025,Tamil Nadu,Chennai,600030,2,0,0
28-10-2025,Tamil Nadu,Chennai,600039,2,0,0
28-10-2025,Tamil Nadu,Chennai,600081,1,1,0
28-10-2025,Tamil Nadu,Chennai,600088,1,0,0
28-10-2025,Tamil Nadu,Chennai,600091,0,1,0
28-10-2025,Tamil Nadu,Chennai,600096,1,0,0
28-10-2025,Tamil Nadu,Chennai,600112,1,0,0
28-10-2025,Tamil Nadu,Chennai,600116,0,1,0
27-10-2025,Tamil Nadu,Chennai,600011,1,0,0
27-10-2025,Tamil Nadu,Chennai,600018,1,0,0
27-10-2025,Tamil Nadu,Chennai,600023,1,0,0
27-10-2025,Tamil Nadu,Chennai,600028,1,1,0
27-10-2025,Tamil Nadu,Chennai,600081,4,1,0
27-10-2025,Tamil Nadu,Chennai,600085,0,1,0
25-10-2025,Tamil Nadu,Chennai,600003,1,0,0
25-10-2025,Tamil Nadu,Chennai,600008,0,1,0
25-10-2025,Tamil Nadu,Chennai,600016,1,0,0
25-10-2025,Tamil Nadu,Chennai,600023,1,1,0
25-10-2025,Tamil Nadu,Chennai,600026,2,0,0
25-10-2025,Tamil Nadu,Chennai,600078,1,1,0
25-10-2025,Tamil Nadu,Chennai,600100,1,0,0
30-10-2025,Tamil Nadu,Chennai,600001,14,5,0
30-10-2025,Tamil Nadu,Chennai,600002,7,0,0
30-10-2025,Tamil Nadu,Chennai,600004,2,0,0
30-10-2025,Tamil Nadu,Chennai,600009,1,0,0
30-10-2025,Tamil Nadu,Chennai,600010,4,1,0
30-10-2025,Tamil Nadu,Chennai,600061,1,0,0
30-10-2025,Tamil Nadu,Chennai,600083,3,2,0
30-10-2025,Tamil Nadu,Chennai,600093,2,0,0
30-10-2025,Tamil Nadu,Chennai,600119,4,3,0
30-10-2025,Tamil Nadu,Chennai,600126,0,1,0
30-10-2025,Tamil Nadu,Chennai,600129,1,0,0
29-10-2025,Tamil Nadu,Chennai,600019,1,0,0
29-10-2025,Tamil Nadu,Chennai,600029,4,0,0
29-10-2025,Tamil Nadu,Chennai,600032,1,0,0
29-10-2025,Tamil Nadu,Chennai,600033,0,1,0
29-10-2025,Tamil Nadu,Chennai,600078,1,1,0
29-10-2025,Tamil Nadu,Chennai,600092,1,0,0
01-11-2025,Tamil Nadu,Chennai,600001,3,0,0
01-11-2025,Tamil Nadu,Chennai,600004,2,1,0
01-11-2025,Tamil Nadu,Chennai,600014,1,0,0
01-11-2025,Tamil Nadu,Chennai,600042,1,0,0
01-11-2025,Tamil Nadu,Chennai,600102,1,0,0
01-11-2025,Tamil Nadu,Chennai,600113,1,0,0
02-11-2025,Tamil Nadu,Chennai,600001,8,0,0
02-11-2025,Tamil Nadu,Chennai,600005,2,3,0
02-11-2025,Tamil Nadu,Chennai,600008,2,0,0
02-11-2025,Tamil Nadu,Chennai,600011,2,0,0
02-11-2025,Tamil Nadu,Chennai,600017,6,2,0
02-11-2025,Tamil Nadu,Chennai,600032,0,1,0
02-11-2025,Tamil Nadu,Chennai,600049,2,2,0
02-11-2025,Tamil Nadu,Chennai,600085,1,0,0
02-11-2025,Tamil Nadu,Chennai,600090,0,1,0
02-11-2025,Tamil Nadu,Chennai,600097,1,1,0
02-11-2025,Tamil Nadu,Chennai,600102,2,0,0
