date,state,district,pincode,demo_age_5_17,demo_age_17_
25-10-2025,Tamil Nadu,Chennai,600118,3,41
27-10-2025,Tamil Nadu,Chennai,600012,11,35
27-10-2025,Tamil Nadu,Chennai,600013,3,8
27-10-2025,Tamil Nadu,Chennai,600014,3,25
27-10-2025,Tamil Nadu,Chennai,600020,1,15
27-10-2025,Tamil Nadu,Chennai,600021,8,41
27-10-2025,Tamil Nadu,Chennai,600037,0,7
27-10-2025,Tamil Nadu,Chennai,600038,0,2
27-10-2025,Tamil Nadu,Chennai,600042,8,27
27-10-2025,Tamil Nadu,Chennai,600066,1,3
27-10-2025,Tamil Nadu,Chennai,600068,0,3
27-10-2025,Tamil Nadu,Chennai,600088,2,4
27-10-2025,Tamil Nadu,Chennai,600092,3,9
27-10-2025,Tamil Nadu,Chennai,600094,4,15
27-10-2025,Tamil Nadu,Chennai,600112,2,7
27-10-2025,Tamil Nadu,Chennai,600118,9,25
02-11-2025,Tamil Nadu,Chennai,600026,0,9
02-11-2025,Tamil Nadu,Chennai,600034,1,12
02-11-2025,Tamil Nadu,Chennai,600035,2,2
02-11-2025,Tamil Nadu,Chennai,600050,0,3
05-11-2025,Tamil Nadu,Chennai,600112,0,6
06-11-2025,Tamil Nadu,Chennai,600025,0,1
09-11-2025,Tamil Nadu,Chennai,600003,0,3
09-11-2025,Tamil Nadu,Chennai,600030,0,5
09-11-2025,Tamil Nadu,Chennai,600102,0,1
13-11-2025,Tamil Nadu,Chennai,600079,1,0
16-11-2025,Tamil Nadu,Chennai,600086,1,2
01-12-2025,Tamil Nadu,Chennai,600009,0,1
05-12-2025,Tamil Nadu,Chennai,600051,0,1
07-12-2025,Tamil Nadu,Chennai,600051,0,2
07-12-2025,Tamil Nadu,Chennai,600117,1,1
10-12-2025,Tamil Nadu,Chennai,600077,1,4
11-12-2025,Tamil Nadu,Chennai,600104,0,1
13-12-2025,Tamil Nadu,Chennai,600077,0,3
14-12-2025,Tamil Nadu,Chennai,600016,4,4
14-12-2025,Tamil Nadu,Chennai,600113,6,5
14-12-2025,Tamil Nadu,Chennai,600114,0,5
11-12-2025,Tamil Nadu,Chennai,600002,2,30
11-12-2025,Tamil Nadu,Chennai,600006,0,11
11-12-2025,Tamil Nadu,Chennai,600008,0,12
11-12-2025,Tamil Nadu,Chennai,600011,3,49
11-12-2025,Tamil Nadu,Chennai,600013,6,33
11-12-2025,Tamil Nadu,Chennai,600019,1,28
11-12-2025,Tamil Nadu,Chennai,600020,3,22
11-12-2025,Tamil Nadu,Chennai,600023,5,30
11-12-2025,Tamil Nadu,Chennai,600026,1,22
11-12-2025,Tamil Nadu,Chennai,600028,1,32
11-12-2025,Tamil Nadu,Chennai,600030,1,9
11-12-2025,Tamil Nadu,Chennai,600037,0,4
11-12-2025,Tamil Nadu,Chennai,600039,7,46
11-12-2025,Tamil Nadu,Chennai,600041,4,47
11-12-2025,Tamil Nadu,Chennai,600051,0,1
11-12-2025,Tamil Nadu,Chennai,600053,0,4
11-12-2025,Tamil Nadu,Chennai,600058,0,2
11-12-2025,Tamil Nadu,Chennai,600060,0,3
11-12-2025,Tamil Nadu,Chennai,600083,3,26
11-12-2025,Tamil Nadu,Chennai,600086,0,6
11-12-2025,Tamil Nadu,Chennai,600089,1,8
11-12-2025,Tamil Nadu,Chennai,600094,0,34
11-12-2025,Tamil Nadu,Chennai,600099,0,34
11-12-2025,Tamil Nadu,Chennai,600107,0,21
11-12-2025,Tamil Nadu,Chennai,600119,1,19
03-12-2025,Tamil Nadu,Chennai,600001,1,34
03-12-2025,Tamil Nadu,Chennai,600013,6,17
03-12-2025,Tamil Nadu,Chennai,600014,0,28
03-12-2025,Tamil Nadu,Chennai,600016,0,1
03-12-2025,Tamil Nadu,Chennai,600018,0,10
03-12-2025,Tamil Nadu,Chennai,600023,0,21
03-12-2025,Tamil Nadu,Chennai,600038,0,2
03-12-2025,Tamil Nadu,Chennai,600040,4,26
03-12-2025,Tamil Nadu,Chennai,600041,2,32
03-12-2025,Tamil Nadu,Chennai,600068,1,3
03-12-2025,Tamil Nadu,Chennai,600077,0,1
03-12-2025,Tamil Nadu,Chennai,600078,0,39
03-12-2025,Tamil Nadu,Chennai,600083,0,31
03-12-2025,Tamil Nadu,Chennai,600085,1,6
03-12-2025,Tamil Nadu,Chennai,600086,0,2
03-12-2025,Tamil Nadu,Chennai,600100,0,5
03-12-2025,Tamil Nadu,Chennai,600102,1,5
03-12-2025,Tamil Nadu,Chennai,600126,0,2
05-12-2025,Tamil Nadu,Chennai,600002,3,33
05-12-2025,Tamil Nadu,Chennai,600008,0,9
05-12-2025,Tamil Nadu,Chennai,600011,0,25
05-12-2025,Tamil Nadu,Chennai,600016,1,2
05-12-2025,Tamil Nadu,Chennai,600020,3,18
05-12-2025,Tamil Nadu,Chennai,600021,3,70
05-12-2025,Tamil Nadu,Chennai,600037,2,13
05-12-2025,Tamil Nadu,Chennai,600039,6,59
05-12-2025,Tamil Nadu,Chennai,600066,1,3
05-12-2025,Tamil Nadu,Chennai,600078,3,53
05-12-2025,Tamil Nadu,Chennai,600085,0,7
05-12-2025,Tamil Nadu,Chennai,600090,0,4
05-12-2025,Tamil Nadu,Chennai,600093,1,12
05-12-2025,Tamil Nadu,Chennai,600094,2,27
05-12-2025,Tamil Nadu,Chennai,600097,0,16
05-12-2025,Tamil Nadu,Chennai,600112,1,6
05-12-2025,Tamil Nadu,Chennai,600117,1,0
05-12-2025,Tamil Nadu,Chennai,600126,0,2
05-12-2025,Tamil Nadu,Chennai,600129,0,2
10-12-2025,Tamil Nadu,Chennai,600004,0,36
10-12-2025,Tamil Nadu,Chennai,600014,5,32
10-12-2025,Tamil Nadu,Chennai,600024,0,30
10-12-2025,Tamil Nadu,Chennai,600031,4,9
10-12-2025,Tamil Nadu,Chennai,600039,5,66
10-12-2025,Tamil Nadu,Chennai,600066,0,5
10-12-2025,Tamil Nadu,Chennai,600082,2,36
10-12-2025,Tamil Nadu,Chennai,600088,0,18
10-12-2025,Tamil Nadu,Chennai,600102,0,6
10-12-2025,Tamil Nadu,Chennai,600113,6,8
10-12-2025,Tamil Nadu,Chennai,600115,0,9
10-12-2025,Tamil Nadu,Chennai,600116,0,10
10-12-2025,Tamil Nadu,Chennai,600125,0,12
10-12-2025,Tamil Nadu,Chennai,600129,0,16
09-12-2025,Tamil Nadu,Chennai,600004,3,33
09-12-2025,Tamil Nadu,Chennai,600014,2,31
09-12-2025,Tamil Nadu,Chennai,600024,4,34
09-12-2025,Tamil Nadu,Chennai,600026,0,19
09-12-2025,Tamil Nadu,Chennai,600030,1,9
09-12-2025,Tamil Nadu,Chennai,600039,6,59
09-12-2025,Tamil Nadu,Chennai,600042,9,44
09-12-2025,Tamil Nadu,Chennai,600049,4,30
09-12-2025,Tamil Nadu,Chennai,600050,0,8
09-12-2025,Tamil Nadu,Chennai,600051,0,1
09-12-2025,Tamil Nadu,Chennai,600085,1,10
09-12-2025,Tamil Nadu,Chennai,600095,1,7
09-12-2025,Tamil Nadu,Chennai,600096,2,13
09-12-2025,Tamil Nadu,Chennai,600103,1,4
09-12-2025,Tamil Nadu,Chennai,600115,1,12
09-12-2025,Tamil Nadu,Chennai,600117,0,3
09-12-2025,Tamil Nadu,Chennai,600125,3,10
12-12-2025,Tamil Nadu,Chennai,600007,3,19
12-12-2025,Tamil Nadu,Chennai,600031,2,6
12-12-2025,Tamil Nadu,Chennai,600033,1,21
12-12-2025,Tamil Nadu,Chennai,600034,1,9
12-12-2025,Tamil Nadu,Chennai,600035,3,3
12-12-2025,Tamil Nadu,Chennai,600037,1,14
12-12-2025,Tamil Nadu,Chennai,600050,0,4
12-12-2025,Tamil Nadu,Chennai,600053,0,3
12-12-2025,Tamil Nadu,Chennai,600077,0,3
12-12-2025,Tamil Nadu,Chennai,600083,1,23
12-12-2025,Tamil Nadu,Chennai,600085,0,2
12-12-2025,Tamil Nadu,Chennai,600099,0,39
12-12-2025,Tamil Nadu,Chennai,600108,0,1
04-12-2025,Tamil Nadu,Chennai,600006,0,6
04-12-2025,Tamil Nadu,Chennai,600007,3,16
04-12-2025,Tamil Nadu,Chennai,600008,1,9
04-12-2025,Tamil Nadu,Chennai,600015,3,27
04-12-2025,Tamil Nadu,Chennai,600018,2,9
04-12-2025,Tamil Nadu,Chennai,600035,0,5
04-12-2025,Tamil Nadu,Chennai,600037,0,6
04-12-2025,Tamil Nadu,Chennai,600038,0,3
04-12-2025,Tamil Nadu,Chennai,600091,2,20
04-12-2025,Tamil Nadu,Chennai,600102,3,6
04-12-2025,Tamil Nadu,Chennai,600108,0,1
04-12-2025,Tamil Nadu,Chennai,600118,6,53
04-12-2025,Tamil Nadu,Chennai,600119,0,28
07-12-2025,Tamil Nadu,Chennai,600003,0,2
07-12-2025,Tamil Nadu,Chennai,600004,0,11
07-12-2025,Tamil Nadu,Chennai,600011,1,20
07-12-2025,Tamil Nadu,Chennai,600013,2,9
07-12-2025,Tamil Nadu,Chennai,600015,0,13
07-12-2025,Tamil Nadu,Chennai,600017,0,16
07-12-2025,Tamil Nadu,Chennai,600024,0,10
07-12-2025,Tamil Nadu,Chennai,600035,0,1
07-12-2025,Tamil Nadu,Chennai,600060,0,1
07-12-2025,Tamil Nadu,Chennai,600083,0,7
07-12-2025,Tamil Nadu,Chennai,600087,1,6
07-12-2025,Tamil Nadu,Chennai,600089,1,1
07-12-2025,Tamil Nadu,Chennai,600097,0,5
07-12-2025,Tamil Nadu,Chennai,600107,0,3
07-12-2025,Tamil Nadu,Chennai,600108,0,1
07-12-2025,Tamil Nadu,Chennai,600116,0,4
07-12-2025,Tamil Nadu,Chennai,600125,1,7
07-12-2025,Tamil Nadu,Chennai,600129,0,6
06-12-2025,Tamil Nadu,Chennai,600008,0,4
06-12-2025,Tamil Nadu,Chennai,600024,0,24
06-12-2025,Tamil Nadu,Chennai,600036,0,4
06-12-2025,Tamil Nadu,Chennai,600038,0,3
06-12-2025,Tamil Nadu,Chennai,600039,11,52
06-12-2025,Tamil Nadu,Chennai,600050,0,1
06-12-2025,Tamil Nadu,Chennai,600051,0,1
06-12-2025,Tamil Nadu,Chennai,600060,0,2
06-12-2025,Tamil Nadu,Chennai,600061,0,16
06-12-2025,Tamil Nadu,Chennai,600068,0,2
06-12-2025,Tamil Nadu,Chennai,600086,0,2
06-12-2025,Tamil Nadu,Chennai,600092,1,22
06-12-2025,Tamil Nadu,Chennai,600093,2,17
06-12-2025,Tamil Nadu,Chennai,600099,3,26
06-12-2025,Tamil Nadu,Chennai,600112,3,5
06-12-2025,Tamil Nadu,Chennai,600113,3,10
23-12-2025,Tamil Nadu,Chennai,600022,0,1
29-12-2025,Tamil Nadu,Chennai,600030,0,8
29-12-2025,Tamil Nadu,Chennai,600032,1,8
29-12-2025,Tamil Nadu,Chennai,600038,1,2
29-12-2025,Tamil Nadu,Chennai,600049,3,18
29-12-2025,Tamil Nadu,Chennai,600061,0,6
29-12-2025,Tamil Nadu,Chennai,600077,0,4
29-12-2025,Tamil Nadu,Chennai,600078,2,44
29-12-2025,Tamil Nadu,Chennai,600080,2,7
29-12-2025,Tamil Nadu,Chennai,600084,0,4
29-12-2025,Tamil Nadu,Chennai,600086,0,5
29-12-2025,Tamil Nadu,Chennai,600092,0,17
29-12-2025,Tamil Nadu,Chennai,600099,2,24
29-12-2025,Tamil Nadu,Chennai,600101,0,1
29-12-2025,Tamil Nadu,Chennai,600102,0,5
29-12-2025,Tamil Nadu,Chennai,600125,2,14
03-01-2026,Tamil Nadu,Chennai,600012,2,10
03-01-2026,Tamil Nadu,Chennai,600013,0,3
03-01-2026,Tamil Nadu,Chennai,600017,0,2
03-01-2026,Tamil Nadu,Chennai,600019,0,2
03-01-2026,Tamil Nadu,Chennai,600040,0,7
03-01-2026,Tamil Nadu,Chennai,600042,1,7
03-01-2026,Tamil Nadu,Chennai,600049,0,4
03-01-2026,Tamil Nadu,Chennai,600060,1,0
03-01-2026,Tamil Nadu,Chennai,600082,0,6
03-01-2026,Tamil Nadu,Chennai,600083,2,4
03-01-2026,Tamil Nadu,Chennai,600084,0,1
03-01-2026,Tamil Nadu,Chennai,600086,0,2
03-01-2026,Tamil Nadu,Chennai,600091,1,3
03-01-2026,Tamil Nadu,Chennai,600092,0,2
03-01-2026,Tamil Nadu,Chennai,600094,0,4
03-01-2026,Tamil Nadu,Chennai,600112,0,1
03-01-2026,Tamil Nadu,Chennai,600129,1,2
24-12-2025,Tamil Nadu,Chennai,600002,4,23
24-12-2025,Tamil Nadu,Chennai,600010,3,16
24-12-2025,Tamil Nadu,Chennai,600015,2,31
24-12-2025,Tamil Nadu,Chennai,600018,6,11
24-12-2025,Tamil Nadu,Chennai,600024,3,27
24-12-2025,Tamil Nadu,Chennai,600031,0,6
24-12-2025,Tamil Nadu,Chennai,600033,2,34
24-12-2025,Tamil Nadu,Chennai,600039,6,39
24-12-2025,Tamil Nadu,Chennai,600041,2,26
24-12-2025,Tamil Nadu,Chennai,600080,0,6
24-12-2025,Tamil Nadu,Chennai,600083,6,14
24-12-2025,Tamil Nadu,Chennai,600091,0,26
24-12-2025,Tamil Nadu,Chennai,600092,3,23
24-12-2025,Tamil Nadu,Chennai,600107,0,19
24-12-2025,Tamil Nadu,Chennai,600115,0,8
24-12-2025,Tamil Nadu,Chennai,600116,1,18
26-12-2025,Tamil Nadu,Chennai,600003,1,6
26-12-2025,Tamil Nadu,Chennai,600006,0,8
26-12-2025,Tamil Nadu,Chennai,600021,7,76
26-12-2025,Tamil Nadu,Chennai,600039,4,39
26-12-2025,Tamil Nadu,Chennai,600040,1,26
26-12-2025,Tamil Nadu,Chennai,600061,0,9
26-12-2025,Tamil Nadu,Chennai,600066,1,8
26-12-2025,Tamil Nadu,Chennai,600085,1,6
26-12-2025,Tamil Nadu,Chennai,600091,2,25
26-12-2025,Tamil Nadu,Chennai,600092,6,24
26-12-2025,Tamil Nadu,Chennai,600097,0,17
25-12-2025,Tamil Nadu,Chennai,600014,1,5
25-12-2025,Tamil Nadu,Chennai,600030,2,6
25-12-2025,Tamil Nadu,Chennai,600037,0,3
25-12-2025,Tamil Nadu,Chennai,600041,0,8
25-12-2025,Tamil Nadu,Chennai,600049,1,6
25-12-2025,Tamil Nadu,Chennai,600090,0,4
25-12-2025,Tamil Nadu,Chennai,600092,2,6
25-12-2025,Tamil Nadu,Chennai,600095,0,6
25-12-2025,Tamil Nadu,Chennai,600119,1,14
27-12-2025,Tamil Nadu,Chennai,600001,6,38
27-12-2025,Tamil Nadu,Chennai,600002,1,20
27-12-2025,Tamil Nadu,Chennai,600004,3,15
27-12-2025,Tamil Nadu,Chennai,600007,0,5
27-12-2025,Tamil Nadu,Chennai,600019,0,7
27-12-2025,Tamil Nadu,Chennai,600026,0,19
27-12-2025,Tamil Nadu,Chennai,600035,1,7
27-12-2025,Tamil Nadu,Chennai,600038,0,2
27-12-2025,Tamil Nadu,Chennai,600058,0,1
27-12-2025,Tamil Nadu,Chennai,600060,0,8
27-12-2025,Tamil Nadu,Chennai,600081,2,33
27-12-2025,Tamil Nadu,Chennai,600082,6,26
27-12-2025,Tamil Nadu,Chennai,600087,1,12
27-12-2025,Tamil Nadu,Chennai,600088,1,3
27-12-2025,Tamil Nadu,Chennai,600089,1,3
27-12-2025,Tamil Nadu,Chennai,600091,1,12
27-12-2025,Tamil Nadu,Chennai,600093,0,10
27-12-2025,Tamil Nadu,Chennai,600096,5,7
27-12-2025,Tamil Nadu,Chennai,600102,0,4
27-12-2025,Tamil Nadu,Chennai,600103,0,1
27-12-2025,Tamil Nadu,Chennai,600106,3,22
19-12-2025,Tamil Nadu,Chennai,600002,3,24
19-12-2025,Tamil Nadu,Chennai,600003,1,9
19-12-2025,Tamil Nadu,Chennai,600005,2,23
19-12-2025,Tamil Nadu,Chennai,600006,2,5
19-12-2025,Tamil Nadu,Chennai,600007,2,13
19-12-2025,Tamil Nadu,Chennai,600015,1,24
19-12-2025,Tamil Nadu,Chennai,600017,1,22
19-12-2025,Tamil Nadu,Chennai,600019,1,18
19-12-2025,Tamil Nadu,Chennai,600021,1,65
19-12-2025,Tamil Nadu,Chennai,600032,0,11
19-12-2025,Tamil Nadu,Chennai,600034,3,11
19-12-2025,Tamil Nadu,Chennai,600049,1,16
19-12-2025,Tamil Nadu,Chennai,600057,0,1
19-12-2025,Tamil Nadu,Chennai,600061,1,11
19-12-2025,Tamil Nadu,Chennai,600077,0,3
19-12-2025,Tamil Nadu,Chennai,600096,1,8
19-12-2025,Tamil Nadu,Chennai,600107,1,16
19-12-2025,Tamil Nadu,Chennai,600118,1,52
18-12-2025,Tamil Nadu,Chennai,600001,7,47
18-12-2025,Tamil Nadu,Chennai,600006,0,9
18-12-2025,Tamil Nadu,Chennai,600010,1,10
18-12-2025,Tamil Nadu,Chennai,600011,2,41
18-12-2025,Tamil Nadu,Chennai,600013,1,33
18-12-2025,Tamil Nadu,Chennai,600014,4,24
18-12-2025,Tamil Nadu,Chennai,600017,1,38
18-12-2025,Tamil Nadu,Chennai,600020,2,22
18-12-2025,Tamil Nadu,Chennai,600033,1,47
18-12-2025,Tamil Nadu,Chennai,600035,0,3
18-12-2025,Tamil Nadu,Chennai,600037,0,9
18-12-2025,Tamil Nadu,Chennai,600039,3,66
18-12-2025,Tamil Nadu,Chennai,600049,3,36
18-12-2025,Tamil Nadu,Chennai,600061,0,6
18-12-2025,Tamil Nadu,Chennai,600080,0,6
18-12-2025,Tamil Nadu,Chennai,600089,0,11
18-12-2025,Tamil Nadu,Chennai,600093,2,19
18-12-2025,Tamil Nadu,Chennai,600113,2,13
18-12-2025,Tamil Nadu,Chennai,600119,2,23
18-12-2025,Tamil Nadu,Chennai,600125,2,12
18-12-2025,Tamil Nadu,Chennai,600129,2,18
02-01-2026,Tamil Nadu,Chennai,600003,0,2
02-01-2026,Tamil Nadu,Chennai,600004,2,22
02-01-2026,Tamil Nadu,Chennai,600006,0,4
02-01-2026,Tamil Nadu,Chennai,600014,6,34
02-01-2026,Tamil Nadu,Chennai,600015,2,33
02-01-2026,Tamil Nadu,Chennai,600021,10,50
02-01-2026,Tamil Nadu,Chennai,600032,0,11
02-01-2026,Tamil Nadu,Chennai,600036,0,1
02-01-2026,Tamil Nadu,Chennai,600038,0,3
02-01-2026,Tamil Nadu,Chennai,600039,8,31
02-01-2026,Tamil Nadu,Chennai,600049,4,18
02-01-2026,Tamil Nadu,Chennai,600050,3,3
02-01-2026,Tamil Nadu,Chennai,600058,0,4
02-01-2026,Tamil Nadu,Chennai,600083,1,23
02-01-2026,Tamil Nadu,Chennai,600085,0,8
02-01-2026,Tamil Nadu,Chennai,600088,0,10
02-01-2026,Tamil Nadu,Chennai,600092,1,21
02-01-2026,Tamil Nadu,Chennai,600112,0,6
02-01-2026,Tamil Nadu,Chennai,600114,0,3
02-01-2026,Tamil Nadu,Chennai,600117,3,0
01-01-2026,Tamil Nadu,Chennai,600001,2,23
01-01-2026,Tamil Nadu,Chennai,600004,1,19
01-01-2026,Tamil Nadu,Chennai,600023,4,20
01-01-2026,Tamil Nadu,Chennai,600031,0,6
01-01-2026,Tamil Nadu,Chennai,600068,1,3
01-01-2026,Tamil Nadu,Chennai,600080,1,3
01-01-2026,Tamil Nadu,Chennai,600088,1,9
01-01-2026,Tamil Nadu,Chennai,600093,1,12
01-01-2026,Tamil Nadu,Chennai,600099,2,23
01-01-2026,Tamil Nadu,Chennai,600115,0,12
01-01-2026,Tamil Nadu,Chennai,600119,2,14
23-12-2025,Tamil Nadu,Chennai,600001,7,56
23-12-2025,Tamil Nadu,Chennai,600003,0,5
23-12-2025,Tamil Nadu,Chennai,600005,5,41
23-12-2025,Tamil Nadu,Chennai,600010,1,22
23-12-2025,Tamil Nadu,Chennai,600016,1,2
23-12-2025,Tamil Nadu,Chennai,600020,1,14
23-12-2025,Tamil Nadu,Chennai,600034,3,14
23-12-2025,Tamil Nadu,Chennai,600037,0,10
23-12-2025,Tamil Nadu,Chennai,600038,0,4
23-12-2025,Tamil Nadu,Chennai,600039,4,48
23-12-2025,Tamil Nadu,Chennai,600051,0,2
23-12-2025,Tamil Nadu,Chennai,600083,3,17
23-12-2025,Tamil Nadu,Chennai,600088,0,9
23-12-2025,Tamil Nadu,Chennai,600091,2,30
23-12-2025,Tamil Nadu,Chennai,600107,2,21
23-12-2025,Tamil Nadu,Chennai,600129,1,6
20-12-2025,Tamil Nadu,Chennai,600011,6,26
20-12-2025,Tamil Nadu,Chennai,600032,0,14
20-12-2025,Tamil Nadu,Chennai,600038,0,1
20-12-2025,Tamil Nadu,Chennai,600050,1,3
20-12-2025,Tamil Nadu,Chennai,600066,0,1
20-12-2025,Tamil Nadu,Chennai,600078,1,40
20-12-2025,Tamil Nadu,Chennai,600080,0,4
20-12-2025,Tamil Nadu,Chennai,600086,0,3
20-12-2025,Tamil Nadu,Chennai,600093,1,16
20-12-2025,Tamil Nadu,Chennai,600097,1,17
20-12-2025,Tamil Nadu,Chennai,600117,0,3
04-11-2025,Tamil Nadu,Chennai,600001,7,47
04-11-2025,Tamil Nadu,Chennai,600003,0,5
04-11-2025,Tamil Nadu,Chennai,600005,4,33
04-11-2025,Tamil Nadu,Chennai,600030,2,10
04-11-2025,Tamil Nadu,Chennai,600031,0,2
04-11-2025,Tamil Nadu,Chennai,600033,1,21
04-11-2025,Tamil Nadu,Chennai,600050,0,9
04-11-2025,Tamil Nadu,Chennai,600060,0,3
04-11-2025,Tamil Nadu,Chennai,600078,10,42
04-11-2025,Tamil Nadu,Chennai,600096,3,16
04-11-2025,Tamil Nadu,Chennai,600112,2,6
05-11-2025,Tamil Nadu,Chennai,600001,4,37
05-11-2025,Tamil Nadu,Chennai,600005,2,13
05-11-2025,Tamil Nadu,Chennai,600013,0,11
05-11-2025,Tamil Nadu,Chennai,600020,1,10
05-11-2025,Tamil Nadu,Chennai,600038,0,1
05-11-2025,Tamil Nadu,Chennai,600040,5,22
05-11-2025,Tamil Nadu,Chennai,600041,7,24
05-11-2025,Tamil Nadu,Chennai,600057,0,4
05-11-2025,Tamil Nadu,Chennai,600058,0,2
05-11-2025,Tamil Nadu,Chennai,600060,0,5
05-11-2025,Tamil Nadu,Chennai,600066,0,2
05-11-2025,Tamil Nadu,Chennai,600081,8,47
05-11-2025,Tamil Nadu,Chennai,600082,3,17
05-11-2025,Tamil Nadu,Chennai,600091,3,23
05-11-2025,Tamil Nadu,Chennai,600114,1,3
05-11-2025,Tamil Nadu,Chennai,600115,1,13
05-11-2025,Tamil Nadu,Chennai,600117,0,1
05-11-2025,Tamil Nadu,Chennai,600125,0,18
06-11-2025,Tamil Nadu,Chennai,600004,7,23
06-11-2025,Tamil Nadu,Chennai,600005,13,39
06-11-2025,Tamil Nadu,Chennai,600006,1,8
06-11-2025,Tamil Nadu,Chennai,600009,0,1
06-11-2025,Tamil Nadu,Chennai,600012,9,66
06-11-2025,Tamil Nadu,Chennai,600013,4,24
06-11-2025,Tamil Nadu,Chennai,600016,0,3
06-11-2025,Tamil Nadu,Chennai,600017,3,30
06-11-2025,Tamil Nadu,Chennai,600021,7,45
06-11-2025,Tamil Nadu,Chennai,600026,1,13
06-11-2025,Tamil Nadu,Chennai,600034,1,10
06-11-2025,Tamil Nadu,Chennai,600037,0,11
06-11-2025,Tamil Nadu,Chennai,600060,1,6
06-11-2025,Tamil Nadu,Chennai,600068,0,7
06-11-2025,Tamil Nadu,Chennai,600080,1,2
06-11-2025,Tamil Nadu,Chennai,600085,1,7
06-11-2025,Tamil Nadu,Chennai,600089,0,6
06-11-2025,Tamil Nadu,Chennai,600093,0,4
06-11-2025,Tamil Nadu,Chennai,600107,1,11
28-12-2025,Tamil Nadu,Chennai,600005,9,22
28-12-2025,Tamil Nadu,Chennai,600008,0,9
28-12-2025,Tamil Nadu,Chennai,600015,3,21
28-12-2025,Tamil Nadu,Chennai,600016,1,5
28-12-2025,Tamil Nadu,Chennai,600018,0,10
28-12-2025,Tamil Nadu,Chennai,600051,0,1
28-12-2025,Tamil Nadu,Chennai,600060,0,4
28-12-2025,Tamil Nadu,Chennai,600087,1,7
28-12-2025,Tamil Nadu,Chennai,600088,1,8
28-12-2025,Tamil Nadu,Chennai,600095,1,17
28-12-2025,Tamil Nadu,Chennai,600096,1,9
28-12-2025,Tamil Nadu,Chennai,600114,0,1
28-12-2025,Tamil Nadu,Chennai,600126,0,2
26-11-2025,Tamil Nadu,Chennai,600126,0,3
21-12-2025,Tamil Nadu,Chennai,600003,1,4
21-12-2025,Tamil Nadu,Chennai,600006,1,0
21-12-2025,Tamil Nadu,Chennai,600031,1,2
21-12-2025,Tamil Nadu,Chennai,600080,0,6
19-12-2025,Tamil Nadu,Chennai,600051,0,3
20-12-2025,Tamil Nadu,Chennai,600101,0,1
26-12-2025,Tamil Nadu,Chennai,600104,0,1
26-12-2025,Tamil Nadu,Chennai,600114,0,1
31-12-2025,Tamil Nadu,Chennai,600001,4,39
31-12-2025,Tamil Nadu,Chennai,600004,4,23
31-12-2025,Tamil Nadu,Chennai,600005,3,27
31-12-2025,Tamil Nadu,Chennai,600013,2,12
31-12-2025,Tamil Nadu,Chennai,600024,2,15
31-12-2025,Tamil Nadu,Chennai,600028,3,17
31-12-2025,Tamil Nadu,Chennai,600031,0,6
31-12-2025,Tamil Nadu,Chennai,600042,2,38
31-12-2025,Tamil Nadu,Chennai,600050,0,1
31-12-2025,Tamil Nadu,Chennai,600081,5,42
31-12-2025,Tamil Nadu,Chennai,600085,0,4
31-12-2025,Tamil Nadu,Chennai,600086,1,4
31-12-2025,Tamil Nadu,Chennai,600089,0,7
31-12-2025,Tamil Nadu,Chennai,600094,2,19
31-12-2025,Tamil Nadu,Chennai,600095,1,7
31-12-2025,Tamil Nadu,Chennai,600097,1,10
31-12-2025,Tamil Nadu,Chennai,600113,0,5
21-12-2025,Tamil Nadu,Chennai,600005,1,9
21-12-2025,Tamil Nadu,Chennai,600017,1,5
21-12-2025,Tamil Nadu,Chennai,600024,1,5
21-12-2025,Tamil Nadu,Chennai,600026,0,6
21-12-2025,Tamil Nadu,Chennai,600029,0,3
21-12-2025,Tamil Nadu,Chennai,600030,0,4
21-12-2025,Tamil Nadu,Chennai,600036,0,1
21-12-2025,Tamil Nadu,Chennai,600039,1,13
21-12-2025,Tamil Nadu,Chennai,600040,0,9
21-12-2025,Tamil Nadu,Chennai,600068,0,1
21-12-2025,Tamil Nadu,Chennai,600083,0,8
21-12-2025,Tamil Nadu,Chennai,600086,0,2
21-12-2025,Tamil Nadu,Chennai,600088,0,4
21-12-2025,Tamil Nadu,Chennai,600090,0,2
21-12-2025,Tamil Nadu,Chennai,600093,0,2
21-12-2025,Tamil Nadu,Chennai,600094,2,8
21-12-2025,Tamil Nadu,Chennai,600095,0,2
21-12-2025,Tamil Nadu,Chennai,600126,1,0
21-12-2025,Tamil Nadu,Chennai,600129,0,4
22-12-2025,Tamil Nadu,Chennai,600006,0,6
22-12-2025,Tamil Nadu,Chennai,600007,0,15
22-12-2025,Tamil Nadu,Chennai,600016,0,2
22-12-2025,Tamil Nadu,Chennai,600017,3,31
22-12-2025,Tamil Nadu,Chennai,600026,3,10
22-12-2025,Tamil Nadu,Chennai,600028,1,22
22-12-2025,Tamil Nadu,Chennai,600035,0,5
22-12-2025,Tamil Nadu,Chennai,600041,1,37
22-12-2025,Tamil Nadu,Chennai,600049,2,32
22-12-2025,Tamil Nadu,Chennai,600060,1,6
22-12-2025,Tamil Nadu,Chennai,600061,3,13
22-12-2025,Tamil Nadu,Chennai,600068,0,9
22-12-2025,Tamil Nadu,Chennai,600082,2,32
22-12-2025,Tamil Nadu,Chennai,600083,0,22
22-12-2025,Tamil Nadu,Chennai,600084,1,5
22-12-2025,Tamil Nadu,Chennai,600091,4,29
